index,lastNameEn,lastNameGe,count
72337,tsulukidze-jandieri,წულუკიძე-ჯანდიერი,1
72338,zakhriba,ზახრიბა,1
72339,pomerants,პომერანც,1
72340,tavtikh,თავთიხ,1
72341,zananian,ზანანიან,1
72342,danbar,დანბარ,1
72343,tcheishvili de nodar,ჭეიშვილი დე ნოდარ,1
72344,asmaniani,ასმანიანი,1
72345,khokhlia,ხოხლია,1
72346,oganovi-kvantaliani,ოგანოვი-კვანტალიანი,1
72347,nishimura,ნიშიმურა,1
72348,smolenskaia,სმოლენსკაია,1
72349,miminoshvili-bokuchava,მიმინოშვილი-ბოკუჩავა,1
72350,mergelova,მერგელოვა,1
72351,mezentsevi,მეზენცევი,1
72352,mateuzova,მათეუზოვა,1
72353,kosorukova,კოსორუკოვა,1
72354,davidova-giokmeni,დავიდოვა-გიოკმენი,1
72355,grevtsova,გრევცოვა,1
72356,bogdaniani,ბოგდანიანი,1
72357,chernogubova-gelashvili,ჩერნოგუბოვა-გელაშვილი,1
72358,al-khaiali,ალ-ხაიალი,1
72359,tskhvedadze-gonadze,ცხვედაძე-გონაძე,1
72360,dishchuki,დიშჩუკი,1
72361,tangozian,ტანგოზიან,1
72362,konstantiniani,კონსტანტინიანი,1
72363,kiliptari,კილიფთარი,1
72364,ainramhop,აინრამჰოფ,1
72365,raev,რაევ,1
72366,korzhinevski,კორჟინევსკი,1
72367,tchkhoidze-akhalaia,ჭყოიძე-ახალაია,1
72368,surguladze-nadiradze,სურგულაძე-ნადირაძე,1
72369,rukhadze-gendzekhadze,რუხაძე-გენძეხაძე,1
72370,murvanidze-sakhvarelidze,მურვანიძე-საყვარელიძე,1
72371,levadnaia,ლევადნაია,1
72372,kakaliashvili-dzagnidze,კაკალიაშვილი-ძაგნიძე,1
72373,bekmarmarcheva,ბეკმარმარჩევა,1
72374,kalandadze-megrelidze,კალანდაძე-მეგრელიძე,1
72375,areshidze-gavrilovichi,არეშიძე-გავრილოვიჩი,1
72376,lolosidi,ლოლოსიდი,1
72377,kharebovi-tsitsqishvili,ხარებოვი-ციცქიშვილი,1
72378,tukhulova,ტუხულოვა,1
72379,diarova,დიაროვა,1
72380,agamiants,აგამიანც,1
72381,naskhlitashvili,ნასხლიტაშვილი,1
72382,malakova-tsintsadze,მალაკოვა-ცინცაძე,1
72383,dzabiloni,ძაბილონი,1
72384,tskhurbaeva,ცხურბაევა,1
72385,tsvileva,ცვილევა,1
72386,spirianova,სპირიანოვა,1
72387,sibiriakova,სიბირიაკოვა,1
72388,salantieva,სალანტიევა,1
72389,sabinina,საბინინა,1
72390,dneprova,დნეპროვა,1
72391,arqerian,არქერიან,1
72392,alashnikova,ალაშნიკოვა,1
72393,slivin,სლივინ,1
72394,gaisariani,გაისარიანი,1
72395,bit-sargis,ბით-სარგის,1
72396,postolov,პოსტოლოვ,1
72397,alamarini,ალამარინი,1
72398,debiasi,დებიასი,1
72399,rulovs,რულოვს,1
72400,sharvadze-eristavi,შარვაძე-ერისთავი,1
72401,pon bari,ფონ ბარი,1
72402,iunusba,იუნუსბა,1
72403,al-khavaja,ალ-ხავაჯა,1
72404,lapuridis,ლაპურიდის,1
72405,chavvush,ჩავვუშ,1
72406,qurdiani-nester,ქურდიანი-ნესტერ,1
72407,gharoiani,ღაროიანი,1
72408,tchelidze-ghvintsadze,ჭელიძე-ღვინცაძე,1
72409,tchankotadze-purtskhvanidze,ჭანკოტაძე-ფურცხვანიძე,1
72410,sakhvarelidze-khanchaveli,საყვარელიძე-ყანჩაველი,1
72411,mumladze-avaliani,მუმლაძე-ავალიანი,1
72412,kobiashvili-hopman,კობიაშვილი-ჰოფმან,1
72413,katkova-ambroladze,კატკოვა-ამბროლაძე,1
72414,kapaneli,კაპანელი,1
72415,veller,ველლერ,1
72416,korzhenevski,კორჟენევსკი,1
72417,mugdusovi,მუგდუსოვი,1
72418,buzuevi,ბუზუევი,1
72419,kopmani,კოფმანი,1
72420,khorava-ratiani,ხორავა-რატიანი,1
72421,samvelova,სამველოვა,1
72422,bespalaia,ბესპალაია,1
72423,eppi,ეპპი,1
72424,ludvigovi,ლუდვიგოვი,1
72425,terdavidiani,ტერდავიდიანი,1
72426,ketia,კეტია,1
72427,egiazariants,ეგიაზარიანც,1
72428,tsakhori,ცახორი,1
72429,tinianova,ტინიანოვა,1
72430,konoplianikova,კონოპლიანიკოვა,1
72431,vitoldi,ვიტოლდი,1
72432,nakhapetova,ნახაპეტოვა,1
72433,kalatoziani,კალატოზიანი,1
72434,gigauri-davitashvili,გიგაური-დავითაშვილი,1
72435,ajemian,აჯემიან,1
72436,nechushkina,ნეჩუშკინა,1
72437,holandi,ჰოლანდი,1
72438,iurepina,იურეპინა,1
72439,gamilagdi,გამილაგდი,1
72440,mtchledlishvili,მჭლედლიშვილი,1
72441,khoroshukhina,ხოროშუხინა,1
72442,svishcheva,სვიშჩევა,1
72443,lopato,ლოპატო,1
72444,korenetskaia,კორენეცკაია,1
72445,imerlishvili-makharashvili,იმერლიშვილი-მახარაშვილი,1
72446,qantaria-bibichadze,ქანთარია-ბიბიჩაძე,1
72447,pushitsa,პუშიცა,1
72448,koltsun,კოლცუნ,1
72449,starchakovi,სტარჩაკოვი,1
72450,saqsaganski,საქსაგანსკი,1
72451,bidzhoiani,ბიდჟოიანი,1
72452,shavaleeva,შავალეევა,1
72453,shmiti,შმიტი,1
72454,barkalaia-rogava,ბარკალაია-როგავა,1
72455,davidashvili,დავიდაშვილი,1
72456,sanaia-shervashidze,სანაია-შერვაშიძე,1
72457,paitchadze-omarashvili,პაიჭაძე-ომარაშვილი,1
72458,otarashvili-bekheri,ოთარაშვილი-ბეხერი,1
72459,korintiu,კორინთიუ,1
72460,kobakhidze-kitsikidu,კობახიძე-კიციკიდუ,1
72461,kalaidjiev,კალაიდჯიევ,1
72462,vrettasi,ვრეტტასი,1
72463,ventsel,ვენცელ,1
72464,shadrini,შადრინი,1
72465,bit-rasho,ბით-რაშო,1
72466,davitashvili-bekeri,დავითაშვილი-ბეკერი,1
72467,jolokhava-teml,ჯოლოხავა-ტემლ,1
72468,jintcharadze-iluridze,ჯინჭარაძე-ილურიძე,1
72469,khukhua-petriashvili,ხუხუა-პეტრიაშვილი,1
72470,tsignadze-lomtatidze,წიგნაძე-ლომთათიძე,1
72471,dzadzua-khloiani,ძაძუა-ხლოიანი,1
72472,chai,ჩაი,1
72473,shelegia-kerdzaia,შელეგია-კერძაია,1
72474,qapianidze-sekhniashvili,ქაფიანიძე-სეხნიაშვილი,1
72475,qarchkhadze-papava,ქარჩხაძე-პაპავა,1
72476,qarseladze-zhordania,ქარსელაძე-ჟორდანია,1
72477,purtskhvanidze-qasrashvili,ფურცხვანიძე-ქასრაშვილი,1
72478,skogland,სკოგლანდ,1
72479,rekhtshtainer,რეხტშტაინერ,1
72480,nikish,ნიკიშ,1
72481,naskhidashvili-maisuradze,ნასყიდაშვილი-მაისურაძე,1
72482,nadashvili-chikovichi,ნადაშვილი-ჩიკოვიჩი,1
72483,murvanidze-razmadze,მურვანიძე-რაზმაძე,1
72484,mezhevidze-tsirghvava,მეჟევიძე-წირღვავა,1
72485,maghradze-janjghava,მაღრაძე-ჯანჯღავა,1
72486,maghlakelidze-shiits,მაღლაკელიძე-შიიტს,1
72487,mazhdinian,მაჟდინიან,1
72488,maisaia-mateus,მაისაია-მათეუს,1
72489,magraqvelidze-khancheli,მაგრაქველიძე-ყანჩელი,1
72490,loladze-ivaniadze,ლოლაძე-ივანიაძე,1
72491,lobzhanidze-totibadze,ლობჟანიძე-თოთიბაძე,1
72492,lenke,ლენკე,1
72493,lagvilava-lomia,ლაგვილავა-ლომია,1
72494,kukuladze-makharashvili,კუკულაძე-მახარაშვილი,1
72495,kuzmina-japaridze,კუზმინა-ჯაფარიძე,1
72496,kolkhieva,კოლხიევა,1
72497,kirkitadze-beriashvili,კირკიტაძე-ბერიაშვილი,1
72498,iashaghashvili-noniashvili,იაშაღაშვილი-ნონიაშვილი,1
72499,dughashvili-qometiani,დუღაშვილი-ქომეთიანი,1
72500,demurchidi,დემურჩიდი,1
72501,gunia-kuznetsova,გუნია-კუზნეცოვა,1
72502,goshteliani-mirvelashvili,გოშთელიანი-მირველაშვილი,1
72503,gaprindashvili-tedoradze,გაფრინდაშვილი-თედორაძე,1
72504,gamkhrelidze-javakhishvili,გამყრელიძე-ჯავახიშვილი,1
72505,brezina,ბრეზინა,1
72506,bilepi,ბილეპი,1
72507,bakhtadze-intskirveli,ბახტაძე-ინწკირველი,1
72508,bardzimishvili-razmadze,ბარძიმიშვილი-რაზმაძე,1
72509,arghiriu,არღირიუ,1
72510,arsanisi,არსანისი,1
72511,okorokova,ოკოროკოვა,1
72512,gelman,გელმან,1
72513,cheimazova,ჩეიმაზოვა,1
72514,shcheglovskaia,შჩეგლოვსკაია,1
72515,sitdekova,სიტდეკოვა,1
72516,pakaeva,პაკაევა,1
72517,muradbekova-melniki,მურადბეკოვა-მელნიკი,1
72518,limanovskaia,ლიმანოვსკაია,1
72519,kurganova,კურგანოვა,1
72520,zulumiani,ზულუმიანი,1
72521,zubalashvili-konopleva,ზუბალაშვილი-კონოპლევა,1
72522,tchankievi,ჭანკიევი,1
72523,iarov,იაროვ,1
72524,goroshko,გოროშკო,1
72525,piatsa,პიაცა,1
72526,alaverdashvili-rouz,ალავერდაშვილი-როუზ,1
72527,malkhazi,მალხაზი,1
72528,adzinba,აძინბა,1
72529,solominskaia,სოლომინსკაია,1
72530,trubnikova-piranishvili,ტრუბნიკოვა-ფირანიშვილი,1
72531,teregulova,ტერეგულოვა,1
72532,tagalniki,ტაგალნიკი,1
72533,muromtseva,მურომცევა,1
72534,kopali,კოპალი,1
72535,galionjiani,გალიონჯიანი,1
72536,adelkhanova,ადელხანოვა,1
72537,khomeriki-gelashvili,ხომერიკი-გელაშვილი,1
72538,tchelidze-vakhania,ჭელიძე-ვახანია,1
72539,skhiladze-zardiashvili,სხილაძე-ზარდიაშვილი,1
72540,kiaponi,კიაპონი,1
72541,amonashvili-tevzadze,ამონაშვილი-თევზაძე,1
72542,lesh,ლეშ,1
72543,jakheli-megrelidze,ჯაყელი-მეგრელიძე,1
72544,kholodnaia,ხოლოდნაია,1
72545,khersonskaia,ხერსონსკაია,1
72546,chistilina,ჩისტილინა,1
72547,chvileva,ჩვილევა,1
72548,shashurkina,შაშურკინა,1
72549,usherzoni,უშერზონი,1
72550,rastvortseva,რასტვორცევა,1
72551,lomidze-natsvlishvili,ლომიძე-ნაცვლიშვილი,1
72552,kin,კინ,1
72553,dichko,დიჩკო,1
72554,goltiaeva,გოლტიაევა,1
72555,galuashvili-devrisashvili,გალუაშვილი-დევრისაშვილი,1
72556,galdava-otarishvili,გალდავა-ოთარიშვილი,1
72557,baghdavadze-buniatishvili,ბაღდავაძე-ბუნიათიშვილი,1
