rus,en,matched,matchedEngName
Харчалов,kharchalov,ხანჩალოვი,khanchalovi
Ряснянский,riasnianskii,კრასნიანსკი,krasnianski
Компадзе,kompadze,კოპაძე,kopadze
Чачамидзе,chachamidze,ჩაჩანიძე,chachanidze
Кулезидзе,kulezidze,ხულელიძე,khulelidze
Кудря,kudria,კუდრია,kudria
Пурухнидзе,purukhnidze,ჯულუხიძე,julukhidze
Носидзе,nosidze,მოსიძე,mosidze
Кагандели,kagandeli,კანანელი,kananeli
Кибладзе,kibladze,კილაძე,kiladze
Ироносов,ironosov,იკონომოვ,ikonomov
Шинводзе,shinvodze,შონვაძე,shonvadze
Гамхатишвили,gamkhatishvili,გამხიტაშვილი,gamkhitashvili
Хоранаула,khoranaula,ხორნაული,khornauli
Нечипас,nechipas,ნელიპა,nelipa
Набилев,nabilev,ნაბიევ,nabiev
Солодимов,solodimov,სოლოვიოვ,soloviov
Ласаченко,lasachenko,ლასაჩენკო,lasachenko
Нацаганьян,natsagan'ian,მნაცაკანიან,mnatsakanian
Шохман,shokhman,შუხმან,shukhman
Темрюков,temriukov,ტემნიკოვა,temnikova
Бандзех,bandzekh,ბანძავა,bandzava
Гомахарашвили,gomakharashvili,გამახარაშვილი,gamakharashvili
Гамисокия,gamisokiia,გამისონია,gamisonia
Бабочаньян,babochan'ian,ბაბაჯანიან,babajanian
Моревишвили,morevishvili,მორელიშვილი,morelishvili
Емець,emets',ემეც,emets
Елбаидзе,elbaidze,ელბაქიძე,elbaqidze
Нваркова,nvarkova,მარკოვა,markova
Мацкаполадзе,matskapoladze,მაწკეპლაძე,matskepladze
Мсваури,msvauri,თვაური,tvauri
Кирехсаев,kirekhsaev,ქელეხსაევ,qelekhsaev
Лякишов,liakishov,ლაიშოვი,laishovi
Курикашвили,kurikashvili,ზურიკაშვილი,zurikashvili
Юбошвили,iuboshvili,იობაშვილი,iobashvili
Кевцишвили,kevtsishvili,ხუციშვილი,khutsishvili
Гамилагдишвили,gamilagdishvili,გამილაღდიშვილი,gamilaghdishvili
Чурченидзе,churchenidze,ჩაჩანიძე,chachanidze
Гошлава,goshlava,გოგილავა,gogilava
Вохнеев,vokhneev,დოხნერ,dokhner
Муштаков,mushtakov,მუხტაროვ,mukhtarov
Квахалидзе,kvakhalidze,კვახაძე,kvakhadze
Маржанишвили,marzhanishvili,მარშანიშვილი,marshanishvili
Кукешашвили,kukeshashvili,გუგეშაშვილი,gugeshashvili
Красноносов,krasnonosov,კრასნიკოვ,krasnikov
Джувадзе,dzhuvadze,შავაძე,shavadze
Ахтьян,akht'ian,ახტიან,akhtian
Цхведиашвили,tskhvediashvili,ცხვედიაშვილი,tskhvediashvili
Титбиридзе,titbiridze,თითბერიძე,titberidze
Куланян,kulanian,გულანიან,gulanian
Попаев,popaev,პოპოვ,popov
Хандрулашвили,khandrulashvili,ყანდორელაშვილი,khandorelashvili
Мигачев,migachev,მიგაჩევა,migacheva
Охраидзе,okhraidze,კოხრაიძე,kokhraidze
Баранян,baranian,ბორანიან,boranian
Бусяшвили,busiashvili,ბუჯიაშვილი,bujiashvili
Шаволудзе,shavoludze,შავლიძე,shavlidze
Айтинян,aitinian,აიდინიან,aidinian
Мирняшвили,mirniashvili,მირზიაშვილი,mirziashvili
Клартшейшвили,klartsheishvili,ყაჭეიშვილი,khatcheishvili
Грезин,grezin,გრეზინა,grezina
Бемшадзе,bemshadze,ნემსაძე,nemsadze
Алабогашвили,alabogashvili,ალიბეგაშვილი,alibegashvili
Какуберия,kakuberiia,კაკუბერია,kakuberia
Джансуньян,dzhansun'ian,ხანსულიან,khansulian
Симушкин,simushkin,სიომუშკინ,siomushkin
Цучухашвили,tsuchukhashvili,ჩუჩუხაშვილი,chuchukhashvili
Малигури,maliguri,მამიაური,mamiauri
Завуташвили,zavutashvili,ზაუტაშვილი,zautashvili
Елерждия,elerzhdiia,ელერჯია,elerjia
Абелишвили,abelishvili,აბელიშვილი,abelishvili
Дзагиния,dzaginiia,ძაგანია,dzagania
Лашхин,lashkhin,ლაშხია,lashkhia
Баравьян,barav'ian,პარავიან,paravian
Абахуа,abakhua,ლაბახუა,labakhua
Гарамян,garamian,არამიან,aramian
Мозгарашвили,mozgarashvili,მოზმანაშვილი,mozmanashvili
Давыдченко,davidchenko,დავიდენკო,davidenko
Арагельян,aragel'ian,არაქელიან,araqelian
Коваев,kovaev,კოჯაევ,kojaev
Гелашфили,gelashfili,გელაშვილი,gelashvili
Гиоргберидзе,giorgberidze,გიორგბერიძე,giorgberidze
Чечиц,chechits,ჩეჩინი,chechini
Козорьян,kozor'ian,კოკორიან,kokorian
Тютликов,tiutlikov,ტიუტიკოვ,tiutikov
Шоградзе,shogradze,შოგრაძე,shogradze
Марквиладзе,markviladze,მერკვილაძე,merkviladze
Надорошвиль,nadoroshvil',ნადირაშვილი,nadirashvili
Хабозешвили,khabozeshvili,ხაბაზიშვილი,khabazishvili
Канджорян,kandzhorian,კადჟოიან,kadzhoian
Сисаев,sisaev,ისაევ,isaev
Мелерьян,meler'ian,მეგერიან,megerian
Чикатов,chikatov,ჩიკალოვ,chikalov
Чевлешвили,chevleshvili,ჩავლეშვილი,chavleshvili
Кучакивадзе,kuchakivadze,ჩახვაძე,chakhvadze
Рашитов,rashitov,რაშიტოვი,rashitovi
Урткмалидзе,urtkmalidze,ურთმელიძე,urtmelidze
Зебзеев,zebzeev,ლებედევ,lebedev
Бибчадзе,bibchadze,ბიბიჩაძე,bibichadze
Мессхе,messkhe,მესხი,meskhi
Шитков,shitkov,შპიტკოვ,shpitkov
Выселов,viselov,ვესელოვა,veselova
Микелатдез,mikelatdez,მიქელაძე,miqeladze
Остарашвили,ostarashvili,ოთარაშვილი,otarashvili
Кебар,kebar,კეიან,keian
Хамелидзе,khamelidze,ხმელიძე,khmelidze
Эсимборошвили,esimboroshvili,ციმბირაშვილი,tsimbirashvili
Миржикмели,mirzhikmeli,მურჯიკნელი,murjikneli
Джешкарьяни,dzheshkar'iani,ჟიშკარიანი,zhishkariani
Тертярян,tertiarian,ტერტერიან,terterian
Хамахов,khamakhov,შამახია,shamakhia
Бачридзе,bachridze,ბაჩიძე,bachidze
Тарколя,tarkolia,ციკოლია,tsikolia
Курдузяк,kurduziak,კურმაზია,kurmazia
Селезень,selezen',სელეზნევა,selezneva
Корпан,korpan,კორიან,korian
Трананидзе,trananidze,ანანიძე,ananidze
Пунхрикадзе,punkhrikadze,ბუსხრიკიძე,buskhrikidze
Джалелишвили,dzhalelishvili,ჭალელიშვილი,tchalelishvili
Карахавидзе,karakhavidze,გარაყანიძე,garakhanidze
Мурмелашвили,murmelashvili,მურველაშვილი,murvelashvili
Чирладзе,chirladze,ჩირგაძე,chirgadze
Черевко,cherevko,ჩერევკო,cherevko
Кусиев,kusiev,კულიევ,kuliev
Пипеев,pipeev,ფირიევ,piriev
Кюкнадзе,kiuknadze,კიკნაძე,kiknadze
Кварадхелия,kvaradkheliia,კვარაცხელია,kvaratskhelia
Полунян,polunian,ზოპუნიან,zopunian
Солтасюк,soltasiuk,სტასიუკ,stasiuk
Кератагишвили,keratagishvili,კერატიშვილი,keratishvili
Джикиз,dzhikiz,ჟუკი,zhuki
Миклиашвили,mikliashvili,კიკლიაშვილი,kikliashvili
Курзахин,kurzakhin,კურაკინ,kurakin
Гвачарадзе,gvacharadze,ვაჭარაძე,vatcharadze
Буптури,bupturi,ბუნტური,bunturi
Куприадзе,kupriadze,კუპრაძე,kupradze
Тамизашвили,tamizashvili,თამაზაშვილი,tamazashvili
Киткашвили,kitkashvili,კიტაშვილი,kitashvili
Шевкет,shevket,შევკუნ,shevkun
Липарашвили,liparashvili,ლიპარიშვილი,liparishvili
Урудашвили,urudashvili,ურუმაშვილი,urumashvili
Гавришов,gavrishov,გავრიშოვა,gavrishova
Тохарели,tokhareli,თუხარელი,tukhareli
Бзеклава,bzeklava,ბზეკალავა,bzekalava
Дакулдоридзе,dakuldoridze,დახუნდარიძე,dakhundaridze
Таиров-Кикинадзе,tairov-kikinadze,ტახიროვა-პიპინაძე,takhirova-pipinadze
Колосупя,kolosupia,კოლოსოვი,kolosovi
Куриленко,kurilenko,კურილენკო,kurilenko
Целишвили,tselishvili,თბელიშვილი,tbelishvili
Дадонов,dadonov,დოდონოვ,dodonov
Кавсади,kavsadi,კავსაძე,kavsadze
Тохмахов,tokhmakhov,თოხმახოვი,tokhmakhovi
Ворошошвили,voroshoshvili,ოდოშაშვილი,odoshashvili
Марямыдзе,mariamidze,მარიამიძე,mariamidze
Чахокия,chakhokiia,სახოკია,sakhokia
Газоашвиле,gazoashvile,გაზაშვილი,gazashvili
Одейашвили,odeiashvili,ოდიაშვილი,odiashvili
Кривозубко,krivozubko,კრივორუჩკო,krivoruchko
Умелашвили,umelashvili,მელაშვილი,melashvili
Бермули,bermuli,ბურდული,burduli
Краморов,kramorov,კრამოროვა,kramorova
Сарвар,sarvar,სარიარ,sariar
Марпалидзе,marpalidze,მარმალიძე,marmalidze
Васькин,vas'kin,ვასკინა,vaskina
Давлаберидзе,davlaberidze,დოლაბერიძე,dolaberidze
Янтбилидзе,iantbilidze,იანტბელიძე,iantbelidze
Бгеу,bgeu,ბგეუ,bgeu
Ковагантирадзе,kovagantiradze,კვაჭანტირაძე,kvatchantiradze
Кциян,ktsiian,კციან,ktsian
Капитанидзе,kapitanidze,კაპიანიძე,kapianidze
Егриседашвили,egrisedashvili,ეგრისელაშვილი,egriselashvili
Хурцунали,khurtsunali,ხუცურაული,khutsurauli
Сахонис,sakhonis,სახოკია,sakhokia
Чагиев,chagiev,ჩაგიევი,chagievi
Кащувашвили,kaschuvashvili,ფაჩუაშვილი,pachuashvili
Зомченко,zomchenko,ფომჩენკო,pomchenko
Дхишкория,dkhishkoriia,ხოშტარია,khoshtaria
Арвелошвили,arveloshvili,ორველაშვილი,orvelashvili
Квилитал,kvilital,გვილია,gvilia
Исадашвили,isadashvili,ისაიაშვილი,isaiashvili
Белонос,belonos,ბელოუს,belous
Камахуридзе,kamakhuridze,ხამაშურიძე,khamashuridze
Бегуа,begua,ბებუა,bebua
Гриненко,grinenko,გრინენკო,grinenko
Крымцов,krimtsov,კრივცოვი,krivtsovi
Косабрюхов,kosabriukhov,კოსარუკოვი,kosarukovi
Хасал,khasal,ხასაია,khasaia
Хангалян,khangalian,ხანგალიან,khangalian
Нипоридзе,niporidze,ნეფარიძე,neparidze
Котерадзе,koteradze,კობერიძე,koberidze
Сельван,sel'van,გელოვანი,gelovani
Халяна,khaliana,ხალიანი,khaliani
Локтин,loktin,ლოკიან,lokian
Мугвашвили,mugvashvili,მუზაშვილი,muzashvili
Габаня,gabania,გაბუნია,gabunia
Пилосов,pilosov,პილოსოვ,pilosov
Долгопулов,dolgopulov,დოლგოპოლოვი,dolgopolovi
Пеношвили,penoshvili,თენოშვილი,tenoshvili
Хутциев,khuttsiev,ხუციევი,khutsievi
Текбуладзе,tekbuladze,ქებულაძე,qebuladze
Ркинаули,rkinauli,რკინაული,rkinauli
Смондарев,smondarev,ბონდარევ,bondarev
Кухтенко,kukhtenko,ბუხტენკო,bukhtenko
Сиситашвили,sisitashvili,სესიტაშვილი,sesitashvili
Иласаридзе,ilasaridze,ინასარიძე,inasaridze
Колодзь,kolodz',გოლოძე,golodze
Агоняк,agoniak,არონია,aronia
Дорчкулу,dorchkulu,დორეული,doreuli
Лаушкин,laushkin,ლაუშკინა,laushkina
Саклаков,saklakov,მაკლაკოვა,maklakova
Вагтаношвили,vagtanoshvili,ვართანაშვილი,vartanashvili
Габбарашвили,gabbarashvili,გაბარაშვილი,gabarashvili
Садчечелошвили,sadchecheloshvili,საჩეჩელაშვილი,sachechelashvili
Бабровицкий,babrovitskii,ბობროვიცკი,bobrovitski
Деканезов,dekanezov,დეკანოზოვა,dekanozova
Онеошвили,oneoshvili,ონიაშვილი,oniashvili
Одомашвили (Одосошвили),odomashvili (odososhvili),ჩიტაშვილი-ოდოშაშვილი,chitashvili-odoshashvili
Гибошвилли,giboshvilli,გიქოშვილი,giqoshvili
Хашига,khashiga,ხაშიგ,khashig
Хобеншвили,khobenshvili,ხაბეიშვილი,khabeishvili
Соломандзе,solomandze,სოლომონიძე,solomonidze
Хурдаев,khurdaev,ხუდაევ,khudaev
Гамгадзе,gamgadze,გაგაძე,gagadze
Коробченко,korobchenko,კორობჩენკო,korobchenko
Уханашвили,ukhanashvili,ოხანაშვილი,okhanashvili
Гвалие,gvalie,გვალია,gvalia
Емеридзе,emeridze,ემირიძე,emiridze
Харитов,kharitov,ხარიტოვ,kharitov
Кускиян,kuskiian,კუშიან,kushian
Купелашвили,kupelashvili,კუმელაშვილი,kumelashvili
Лордкибанидзе,lordkibanidze,ლორთქიფანიძე,lortqipanidze
Дзапташвили,dzaptashvili,ძაპტაშვილი,dzaptashvili
Бикер,biker,ბეკერ,beker
Полидзе,polidze,დოლიძე,dolidze
Вашалумидзе,vashalumidze,ვაშალომიძე,vashalomidze
Мигенейшвили,migeneishvili,მეგენეიშვილი,megeneishvili
Дидик,didik,დიდიკ,didik
Шисмгвдлишвили,shismgvdlishvili,შიომღვდლიშვილი,shiomghvdlishvili
Гелазарашвили,gelazarashvili,გელაზარაშვილი,gelazarashvili
Сикарулидзе,sikarulidze,სიხარულიძე,sikharulidze
Дамаев,damaev,მამაევ,mamaev
Утамишвили,utamishvili,უთალიშვილი,utalishvili
Хатсятвили,khatsiatvili,ხუციშვილი,khutsishvili
Хамикаев,khamikaev,ხანიკაევი,khanikaevi
Самкалов,samkalov,ჯამალოვ,jamalov
Бичкурашвили,bichkurashvili,ბუჩკურაშვილი,buchkurashvili
Гудзувадзе,gudzuvadze,გუძუაძე,gudzuadze
Аблиц,ablits,აბლოთია,ablotia
Серджемян,serdzhemian,თერდჟანიან,terdzhanian
Дикаев,dikaev,ჯიკაევ,jikaev
Чинчараулли,chincharaulli,ჭინჭარაული,tchintcharauli
Саперашвили,saperashvili,ლაფერაშვილი,laperashvili
Тувалашвилли,tuvalashvilli,თვალაშვილი,tvalashvili
Тарапов,tarapov,ტარასოვ,tarasov
Энгурян,engurian,ანგურიან,angurian
Максудян,maksudian,მაქსუდიან,maqsudian
Марлов,marlov,მასლოვ,maslov
Шипелев,shipelev,შეპელევ,shepelev
Тодаишвили,todaishvili,თოდაშვილი,todashvili
Пиминов,piminov,პიმინოვა,piminova
Саакшвилли,saakshvilli,სააკაშვილი,saakashvili
Чимчарадзе,chimcharadze,ჩინჩარაძე,chincharadze
Карнелишвили,karnelishvili,ქარელიშვილი,qarelishvili
Мрухадзе,mrukhadze,რუხაძე,rukhadze
Абобьян,abob'ian,აბოიან,aboian
Асотьяни,asot'iani,ასათიანი,asatiani
Мустафа-оглы Садхадинов,mustafa-ogli sadkhadinov,მუსტაფა-ოღლი,mustapa-oghli
Стафилиди,stafilidi,სტაფილიდი,stapilidi
Хвинлия,khvinliia,ხვინგია,khvingia
Джабжанидзе,dzhabzhanidze,ლობჟანიძე,lobzhanidze
Кикивидзе,kikividze,კიკვიძე,kikvidze
Сарацян,saratsian,სარატიან,saratian
Утолошвили,utoloshvili,გოლოშვილი,goloshvili
Цулана,tsulana,წულაია,tsulaia
Гогалев,gogalev,გოგოლევა,gogoleva
Акишбая,akishbaia,აკიშბაია,akishbaia
Дарумелия,darumeliia,დარასელია,daraselia
Задискян,zadiskian,ზადიკიან,zadikian
Чалыдзе,chalidze,ჩალიძე,chalidze
Румынин,ruminin,რუბინი,rubini
Чаквидзе,chakvidze,ჩახიძე,chakhidze
Чучупаев,chuchupaev,ჩუჩმაევ,chuchmaev
Ихпиярев,ikhpiiarev,ხითაროვ,khitarov
Крихили,krikhili,კრიხელი,krikheli
Агуберашвили,aguberashvili,აგურაშვილი,agurashvili
Шаишуашвили,shaishuashvili,შაშუაშვილი,shashuashvili
Шардулов,shardulov,შაულოვ,shaulov
Беригендзе,berigendze,ბერიძე,beridze
Цилосан,tsilosan,წილოსანი,tsilosani
Ханукян,khanukian,ხანიკიან,khanikian
Митнашвили,mitnashvili,მინაშვილი,minashvili
Чагда,chagda,ჩაგუა,chagua
Кугавя,kugavia,კუკავა,kukava
Мавризов,mavrizov,გავრილოვ,gavrilov
Щицишвили,schitsishvili,ჩიტიშვილი,chitishvili
Эмквари,emkvari,ემხვარი,emkhvari
Рабигашвили,rabigashvili,გაბიტაშვილი,gabitashvili
Гатиньев,gatin'ev,გათიკაევ,gatikaev
Варсимошвили,varsimoshvili,ვარსიმაშვილი,varsimashvili
Чиатошвили,chiatoshvili,ჩიტოშვილი,chitoshvili
Пиншивили,pinshivili,იაშვილი,iashvili
Бубутеншвилли,bubutenshvilli,ბუბუტეიშვილი,bubuteishvili
Каприношвили,kaprinoshvili,გაფრინდაშვილი,gaprindashvili
Арутонок,arutonok,არუთინოვ,arutinov
Какоашвили,kakoashvili,კაკაშვილი,kakashvili
Гуряпов,guriapov,გურიანოვი,gurianovi
Бидихов,bidikhov,სადიხოვ,sadikhov
Понилишвилли,ponilishvilli,ფილიშვილი,pilishvili
Фаресишвили,faresishvili,ფარესიშვილი,paresishvili
Валянский,valianskii,ვალიანსკი,valianski
Туркиношвили,turkinoshvili,ტურიაშვილი,turiashvili
Хапахмед,khapakhmed,სარახმედ,sarakhmed
Ипанешвили,ipaneshvili,ივანეშვილი,ivaneshvili
Возбе,vozbe,ვოუბა,vouba
Есакий,esakii,ესაკია,esakia
Перикаришвилли,perikarishvilli,ფეიქრიშვილი,peiqrishvili
Кузменков,kuzmenkov,კუზმენკო,kuzmenko
Кучираули,kuchirauli,იჭირაული,itchirauli
Пустий,pustii,პუტიი,putii
Кешишан,keshishan,კეშიშიან,keshishian
Атанельшвили,atanel'shvili,ათანელიშვილი,atanelishvili
Кабиляев,kabiliaev,ბილიაევი,biliaevi
Кац,kats,კაც,kats
Феофаниди,feofanidi,ფეოფანიდი,peopanidi
Пичикишвили,pichikishvili,პოჩიკაშვილი,pochikashvili
Махаранула,makharanula,მახარაპულო,makharapulo
Арземонян,arzemonian,არზუმანიან,arzumanian
Наранд…,narand…,პარანდი,parandi
Челодзе,chelodze,ჭელიძე,tchelidze
Ламсадзи,lamsadzi,ლომსაძე,lomsadze
Тандилашвилли,tandilashvilli,თანდილაშვილი,tandilashvili
Колбач,kolbach,კოლბაია,kolbaia
Бохудошвили,bokhudoshvili,ხუროშვილი,khuroshvili
Серанидзе,seranidze,პერანიძე,peranidze
Хитанидзе,khitanidze,ხითარიძე,khitaridze
Береанизе,bereanize,ბერიანიძე,berianidze
Гуггуяня,gugguiania,გუგუიანი,guguiani
Купчик,kupchik,რუდჩიკ,rudchik
Кокуберы,kokuberi,კაკუბერი,kakuberi
Чибурдонидзе,chiburdonidze,ჩიბურდანიძე,chiburdanidze
Катпорадзе,katporadze,კაპანაძე,kapanadze
Бордиловский,bordilovskii,ბორისოვსკი,borisovski
Заукашвили,zaukashvili,ზაუტაშვილი,zautashvili
Нумбуридзе,numburidze,ზუმბურიძე,zumburidze
Ахалас,akhalas,ახალაია,akhalaia
Джуварадзе,dzhuvaradze,მჟავანაძე,mzhavanadze
Кобольян,kobol'ian,კობელიან,kobelian
Кутей,kutei,კუცია,kutsia
Гамигия,gamigiia,გამგია,gamgia
Мерчадия,merchadiia,მორჩაძე,morchadze
Саркесиян,sarkesiian,სარკისიან,sarkisian
Хабульяни,khabul'iani,ხაბულიანი,khabuliani
Поигадзе,poigadze,გორგაძე,gorgadze
Чагубов,chagubov,ჩაგულოვი,chagulovi
Гоцаридзе,gotsaridze,გოცირიძე,gotsiridze
Гегалия,gegaliia,გეგელია,gegelia
Мурисланов,murislanov,ამირასლანოვ,amiraslanov
Хашлеган,khashlegan,ხოშბეგიან,khoshbegian
Баклавадзе,baklavadze,ბალავაძე,balavadze
Баршвили,barshvili,ბარიშვილი,barishvili
Гаджи-Ага,gadzhi-aga,გადჟიევა,gadzhieva
Зараньян,zaran'ian,ზარანდია,zarandia
Гельдешвилли,gel'deshvilli,გელაშვილი,gelashvili
Хархеле,kharkhele,ხარხელი,kharkheli
Ормашвили,ormashvili,ორაშვილი,orashvili
Банкимошенен,bankimoshenen,ტიმოშენკო,timoshenko
Хаматьян,khamat'ian,ხალატიან,khalatian
Джалатян,dzhalatian,ხალატიან,khalatian
Джекаев,dzhekaev,ძუკაევი,dzukaevi
Гзабов-Зубава,gzabov-zubava,გზობავა,gzobava
Хартичвили,khartichvili,ხართიშვილი,khartishvili
Чкунадзе,chkunadze,ჩხუბაძე,chkhubadze
Сайдахметов,saidakhmetov,შაიახმეტოვა,shaiakhmetova
Катажеев,katazheev,კარტაშევ,kartashev
Белорай,belorai,ბელოვი,belovi
Гегичкорий,gegichkorii,გეგეჭკორი,gegetchkori
Таджоев,tadzhoev,გადჟიევ,gadzhiev
Местумрашвили,mestumrashvili,მესტუმრიშვილი,mestumrishvili
Ломунашвили,lomunashvili,ლომინაშვილი,lominashvili
Кастян,kastian,კასოიან,kasoian
Хасбруашвили,khasbruashvili,ხოსრუაშვილი,khosruashvili
Тягашвили,tiagashvili,თიაბაშვილი,tiabashvili
Жалишвили,zhalishvili,ზაალიშვილი,zaalishvili
Пичходзе,pichkhodze,ფიჩხაძე,pichkhadze
Осдемитрашвили,osdemitrashvili,დემეტრაშვილი,demetrashvili
Лябуташвили,liabutashvili,ცაბუტაშვილი,tsabutashvili
Геджуа,gedzhua,გენჟულ,genzhul
Авезьдба,avez'dba,ავეჩბა,avechba
Каунаксизнан,kaunaksiznan,კევნაკსზიან,kevnakszian
Толорда,tolorda,თოლორდავა,tolordava
Пситури,psituri,ფსუტური,psuturi
Монстратов,monstratov,ისტრატოვ,istratov
Молазопия,molazopiia,მალაზონია,malazonia
Аракьян,arak'ian,არაკიან,arakian
Лямчев,liamchev,ლიამჩევა,liamcheva
Шахмашвили,shakhmashvili,ოშაყმაშვილი,oshakhmashvili
Гумок,gumok,გუკ,guk
Фахрадов,fakhradov,ფახრადოვა,pakhradova
Хорабшвили,khorabshvili,ყორაშვილი,khorashvili
Авдижиян,avdizhiian,აგდჟოიან,agdzhoian
Керносов,kernosov,ეკნოსოვ,eknosov
Кларадзе,klaradze,ხარაძე,kharadze
Куркчишвили,kurkchishvili,ქურჩიშვილი,qurchishvili
Хунцеридзе,khuntseridze,ხუნწარიძე,khuntsaridze
Кадзенидзе,kadzenidze,ქაძინიძე,qadzinidze
Пурстанишвили,purstanishvili,ფარსმანიშვილი,parsmanishvili
Кульдиашвили,kul'diashvili,კლდიაშვილი,kldiashvili
Цхоаребов,tskhoarebov,ცხოვრებოვ,tskhovrebov
Чагаурашвили,chagaurashvili,ჩაჩაურაშვილი,chachaurashvili
Додин,dodin,როდინ,rodin
Гозаев,gozaev,გოჯაევ,gojaev
Бурадяк,buradiak,მურადიან,muradian
Лекнашвили,leknashvili,ლეკიაშვილი,lekiashvili
Самондзе,samondze,სამსონიძე,samsonidze
Осматов,osmatov,ოსმანოვ,osmanov
Мачанадзе,machanadze,მაჩალაძე,machaladze
Муселов,muselov,მუსელოვი,muselovi
Хабшивили,khabshivili,ხაბაშვილი,khabashvili
Прихотько,prikhot'ko,პრიხოდკო,prikhodko
Панчолидзе,pancholidze,ფანჩულიძე,panchulidze
Роганин,roganin,ოგანიან,oganian
Касобов,kasobov,კასაბოვ,kasabov
Семерцев,semertsev,სემენცევ,sementsev
Гураглидзе,guraglidze,გურიელიძე,gurielidze
Сергейкин,sergeikin,სერგეიკინ,sergeikin
Амтаридзе,amtaridze,ამბარიძე,ambaridze
Кираули,kirauli,ირაული,irauli
Кунатадзе,kunatadze,კუპატაძე,kupatadze
Евсян,evsian,ევსია,evsia
Арчуванзе,archuvanze,არჩვაძე,archvadze
Катюков,katiukov,კიტიუკოვ,kitiukov
Гушашешвили,gushasheshvili,გუშარაშვილი,gusharashvili
Жгенть,zhgent',ჟღენტი,zhghenti
Джашкариания,dzhashkarianiia,ჟიშკარიანი,zhishkariani
Цымбалюк,tsimbaliuk,ციმბალიუკ,tsimbaliuk
Тихомисян,tikhomisian,ცხომარია,tskhomaria
Гигиашвли,gigiashvli,გიგიაშვილი,gigiashvili
Бенияминов,beniiaminov,ბენიამინოვ,beniaminov
Марущак,maruschak,მარუშჩაკ,marushchak
Лерия,leriia,ბერაია,beraia
Крикухин,krikukhin,ბრატუხინ,bratukhin
Седякин,sediakin,სედიკინ,sedikin
Грушин,grushin,გრიშინ,grishin
Фардженидзе,fardzhenidze,არძენაძე,ardzenadze
Одоевский,odoevskii,ოდოევსკაია,odoevskaia
Зиров,zirov,ზიროვი,zirovi
Зарбек,zarbek,ზარეი,zarei
Галантэ,galante,გალანტე,galante
Аносян,anosian,სანოსიან,sanosian
Глевердашвили,gleverdashvili,ალავერდაშვილი,alaverdashvili
Порышко,porishko,პოკრიშკო,pokrishko
Кочурьян,kochur'ian,კოჩარიან,kocharian
Ирмушов,irmushov,დურმუშოვ,durmushov
Кимбуридзе,kimburidze,ჯამბურიძე,jamburidze
Чатерешвили,chatereshvili,შათირიშვილი,shatirishvili
Балакиров,balakirov,ბალაკიროვი,balakirovi
Суфлик,suflik,კულიკ,kulik
Тютеньков,tiuten'kov,ტრუტენკო,trutenko
Амеркитян,amerkitian,ავეტისიან,avetisian
Челыдзе,chelidze,ჭელიძე,tchelidze
Дзизикошвили,dzizikoshvili,ძიძიკაშვილი,dzidzikashvili
Однораб,odnorab,როდნოვა,rodnova
Крамов,kramov,კარამოვ,karamov
Тжавия,tzhaviia,მჟავია,mzhavia
Шахимядзе,shakhimiadze,შაყილაძე,shakhiladze
Шаварш,shavarsh,სავაშ,savash
Саимберашвили,saimberashvili,სამბელაშვილი,sambelashvili
Квашивалова,kvashivalova,კვაშილავა,kvashilava
Кабзаридзе,kabzaridze,კვაბზირიძე,kvabziridze
Шевкашвили,shevkashvili,შიუკაშვილი,shiukashvili
Цагатанян,tsagatanian,აგაჯანიან,agajanian
Новгураидзе,novguraidze,ნავგურაიძე,navguraidze
Гаселов,gaselov,გასანოვ,gasanov
Рагулов,ragulov,რასულოვ,rasulov
Курталидзе,kurtalidze,კურტანიძე,kurtanidze
Маригиев,marigiev,მარგიევ,margiev
Гомури,gomuri,გომური,gomuri
Ролим,rolim,ჯოლია,jolia
Кодиров,kodirov,კადიროვი,kadirovi
Заспядзе,zaspiadze,პაპიძე,papidze
Ажажашвили,azhazhashvili,ჟიჟაშვილი,zhizhashvili
Алим,alim,ლიმ,lim
Варванниян,varvanniian,ვართანიან,vartanian
Давиашвили,daviashvili,დავითაშვილი,davitashvili
Эльгорн,el'gorn,ელოიან,eloian
Мусхелешвили,muskheleshvili,მუსხელიშვილი,muskhelishvili
Мургулаев,murgulaev,მურღულაია,murghulaia
Отарашвилли,otarashvilli,ოთარაშვილი,otarashvili
Амерезашвили,amerezashvili,ამირეზაშვილი,amirezashvili
Колонтаев,kolontaev,ბოლოთაევ,bolotaev
Чегутзе,chegutze,ჩოგაძე,chogadze
Куачадзи,kuachadzi,კუჭაძე,kutchadze
Цертели,tserteli,წერეთელი,tsereteli
Ахлодян,akhlodian,ახოიან,akhoian
Муртаза,murtaza,მუსტაფა,mustapa
Гурцеев,gurtseev,გურციევი,gurtsievi
Овчынников,ovchinnikov,ოვჩინნიკოვა,ovchinnikova
Миндония,mindoniia,მინჯორაია,minjoraia
Цышба,tsishba,ციშბა,tsishba
Суршава,surshava,სურმავა,surmava
Нелень,nelen',ბელენკო,belenko
Пердульянов,perdul'ianov,პერსიანოვ,persianov
Парцваник,partsvanik,ფარცვანია,partsvania
Ашик (Малыдов),ashik (malidov),შიხმამედოვი,shikhmamedovi
Пиганов,piganov,ბიგანოვი,biganovi
Бязиров,biazirov,ბიაზროვი,biazrovi
Сенчиков,senchikov,სენჩიკოვი,senchikovi
