rus,en,matched,matchedEngName
Козалашвили,kozalashvili,კოზანაშვილი,kozanashvili
Абакарилов,abakarilov,აბაკაროვ,abakarov
Курянов,kurianov,კურბანოვ,kurbanov
Невхишвили,nevkhishvili,ქევხიშვილი,qevkhishvili
Лабиришвили,labirishvili,ლაბრიშვილი,labrishvili
Олиферов,oliferov,ელიბეკოვ,elibekov
Гонуа,gonua,გოგუა,gogua
Пигидо,pigido,ფილიდი,pilidi
Гогинайшвили,goginaishvili,გოგინაშვილი,goginashvili
Шерошевили,sheroshevili,სეროშვილი,seroshvili
Алуглишвили,aluglishvili,ალუღიშვილი,alughishvili
Нежинский,nezhinskii,ნეჟინსკი,nezhinski
Ашозлобели,ashozlobeli,ამაღლობელი,amaghlobeli
Мерекешвили,merekeshvili,მერებაშვილი,merebashvili
Манганошвили,manganoshvili,მანგოშვილი,mangoshvili
Гураев,guraev,გარაევ,garaev
Гиндалая,gindalaia,მინდილაია,mindilaia
Хичиашвили,khichiashvili,ყოჩიაშვილი,khochiashvili
Тзелишвили,tzelishvili,თეზელიშვილი,tezelishvili
Барышник,barishnik,ბარიშნიკოვ,barishnikov
Мозлидзе,mozlidze,მოზაიძე,mozaidze
Кукуногли,kukunogli,კუკ-ოღლი,kuk-oghli
Арутунин,arutunin,არუთუნიან,arutunian
Тетунидзе,tetunidze,მეტონიძე,metonidze
Хусидзе,khusidze,ხუციძე,khutsidze
Квателава,kvatelava,კვესელავა,kveselava
Утов,utov,უსოვ,usov
Кавардашвили,kavardashvili,გავარდაშვილი,gavardashvili
Тавартикладзе,tavartikladze,თავართქილაძე,tavartqiladze
Жедков,zhedkov,ჟიდკოვ,zhidkov
Каджарашвили,kadzharashvili,მაძღარაშვილი,madzgharashvili
Джамполадов,dzhampoladov,დჟავადოვ,dzhavadov
Абциура,abtsiura,აბციაური,abtsiauri
Драганов,draganov,დრაგან,dragan
Гегадзе,gegadze,გელაძე,geladze
Григолич,grigolich,გრიგოლია,grigolia
Гадобхадзе,gadobkhadze,გარდაბხაძე,gardabkhadze
Сирнонян,sirnonian,სიმონიან,simonian
Чхачхамия,chkhachkhamiia,ჩხაჩხალია,chkhachkhalia
Квиришвилли,kvirishvilli,კვირიაშვილი,kviriashvili
Михошвили,mikhoshvili,მიხოშვილი,mikhoshvili
Бушивили,bushivili,ბუიშვილი,buishvili
Чохонелид,chokhonelid,ჩოხელი,chokheli
Татарабашвили,tatarabashvili,თათარსაბაშვილი,tatarsabashvili
Гоглаури,goglauri,გოგოლაური,gogolauri
Мумнаури,mumnauri,მუმლაური,mumlauri
Гачарадзе,gacharadze,მახარაძე,makharadze
Нарикмашвили,narikmashvili,ნარიკაშვილი,narikashvili
Орвелидзе,orvelidze,ორბელიძე,orbelidze
Вадачкариа,vadachkaria,ვადაჩკორია,vadachkoria
Кигураде,kigurade,კიგურაძე,kiguradze
Мелецскаури,meletsskauri,მელიწკაური,melitskauri
Сахайтвили,sakhaitvili,სუხაშვილი,sukhashvili
Кевхешвили,kevkheshvili,კევხიშვილი,kevkhishvili
Димитриенко,dimitrienko,დმიტრიენკო,dmitrienko
Касевин,kasevin,კასოევი,kasoevi
Бартамия,bartamiia,ბარამია,baramia
Уленцев,ulentsev,ლენცი,lentsi
Нартикаев,nartikaev,ნარიკაევი,narikaevi
Юсиф,iusif,რუსია,rusia
Хализурин,khalizurin,ხალიულინ,khaliulin
Гаридов,garidov,გარიბოვ,garibov
Кавыхадзе,kavikhadze,კავახაძე,kavakhadze
Боладианц,boladiants,ფოლადიანცი,poladiantsi
Алексихин,aleksikhin,ალბიხინ,albikhin
Гагивишвили,gagivishvili,გაგვიშვილი,gagvishvili
Кумгадзе,kumgadze,კუმლაძე,kumladze
Гвардиашвили,gvardiashvili,ვარდიაშვილი,vardiashvili
Колодизков,kolodizkov,კოლომიკოვ,kolomikov
Мошава,moshava,მოსიავა,mosiava
Джалатония,dzhalatoniia,ძაგანია,dzagania
Мепешвили,mepeshvili,მეფიშვილი,mepishvili
Бартомьян,bartom'ian,ბატოიან,batoian
Мушкудьяров,mushkud'iarov,მუშკუდიანი,mushkudiani
Ныйшигин,niishigin,კიჩიგინ,kichigin
Италивалов,italivalov,დალივალოვ,dalivalov
Гидрадзе,gidradze,გივრაძე,givradze
Куумчан,kuumchan,კუიუმჩიან,kuiumchian
Ткоченко,tkochenko,ტკაჩენკო,tkachenko
Ламышев,lamishev,მამიშევ,mamishev
Питьков,pit'kov,პიტკო,pitko
Ельев,el'ev,ალიევ,aliev
Хирчивала,khirchivala,ხარჩილავა,kharchilava
Гвянидзе,gvianidze,გვიანიძე,gvianidze
Пилопосян,piloposian,ფილოპოსიან,piloposian
Другалов,drugalov,დურგალოვ,durgalov
Сапараян,saparaian,საფარიან,saparian
Шишиян,shishiian,შიშეიან,shisheian
Кияз,kiiaz,კიტია,kitia
Менделаев,mendelaev,ბენდელავა,bendelava
Цукридзе,tsukridze,სუარიძე,suaridze
Кафиади,kafiadi,კანიდი,kanidi
Кашьян,kash'ian,კაშია,kashia
Накиев,nakiev,ნაბიევ,nabiev
Цхведияне,tskhvediiane,ცხვედიანი,tskhvediani
Торинава,torinava,თორინავა,torinava
Гоглишвили,goglishvili,გოგიშვილი,gogishvili
Когарадзе,kogaradze,გოგალაძე,gogaladze
Агабегашвили,agabegashvili,აგაბეგაშვილი,agabegashvili
Курешян,kureshian,კურეღიან,kureghian
Гогийшвили,gogiishvili,გოგიაშვილი,gogiashvili
Калинко,kalinko,კალინკო,kalinko
Нелбанян,nelbanian,ნალბანდიან,nalbandian
Карпушенко,karpushenko,კარაპეშენკო,karapeshenko
Лошинадзе,loshinadze,ლომინაძე,lominadze
Кульбаченко,kul'bachenko,კულჩენკო,kulchenko
Карачаев,karachaev,კარაჩაევი,karachaevi
Гажбая,gazhbaia,ბაღბაია,baghbaia
Веселя,veselia,ბესელია,beselia
Бихаминдзия,bikhamindziia,დიხამინჯია,dikhaminjia
Липартемали,lipartemali,ლიპარტელიანი,liparteliani
Жорданя,zhordania,ჟორდანია,zhordania
Экшарашвили,eksharashvili,ყარაშვილი,kharashvili
Сапошвили,saposhvili,პაპოშვილი,paposhvili
Авизьба,aviz'ba,ავიძბა,avidzba
Ковтуа,kovtua,კოტუა,kotua
Буихрикидзе,buikhrikidze,ბუსხრიკიძე,buskhrikidze
Таривердиев,tariverdiev,თარივერდიევი,tariverdievi
Фафонов,fafonov,საფონოვ,saponov
Читанао,chitanao,ჩიტაია,chitaia
Молофой,molofoi,დოლოვოი,dolovoi
Косибава,kosibava,კოსტავა,kostava
Бердкидзе,berdkidze,ბერიძე,beridze
Салоквадзе,salokvadze,სალუქვაძე,saluqvadze
Перешинин,pereshinin,ფშეშინი,psheshini
Миткин,mitkin,მოტკინ,motkin
Болясов,boliasov,პოლიაკოვ,poliakov
Тончишвили,tonchishvili,თოფჩიშვილი,topchishvili
Таратухин,taratukhin,ბრატუხინ,bratukhin
Тупика,tupika,ტუპოტა,tupota
Гагатови,gagatovi,ჯაგატოვი,jagatovi
Квезиров,kvezirov,ვეზიროვა,vezirova
Балухамшвили,balukhamshvili,ბალუხაშვილი,balukhashvili
Ухтяшвили,ukhtiashvili,ახტიაშვილი,akhtiashvili
Партехиосян,partekhiosian,ბართეღმოსიან,barteghmosian
Довголь,dovgol',დოვგალი,dovgali
Сомойленко,somoilenko,სამოილენკო,samoilenko
Гопчев,gopchev,თოფჩევ,topchev
Дзадзаля,dzadzalia,ძაძამია,dzadzamia
Тавтян,tavtian,დავთიან,davtian
Пкипуришвили,pkipurishvili,ფეიქრიშვილი,peiqrishvili
Пкатамвили,pkatamvili,პაატაშვილი,paatashvili
Тарикян,tarikian,მარიკიან,marikian
Конотошвили,konotoshvili,კოლოტაშვილი,kolotashvili
Цуцхалашвили,tsutskhalashvili,ცოცხალაშვილი,tsotskhalashvili
Бархударашвили,barkhudarashvili,ბარხუდარაშვილი,barkhudarashvili
Чамалашули,chamalashuli,ჩაკალაშვილი,chakalashvili
Кассанов,kassanov,კასანოვ,kasanov
Дорунян,dorunian,ზოპუნიან,zopunian
Базалюли,bazaliuli,ბაზალელი,bazaleli
Майстрахашвили,maistrakhashvili,მანთაშაშვილი,mantashashvili
Мгаури,mgauri,გიგაური,gigauri
Бабиляшвили,babiliashvili,ბაბილაშვილი,babilashvili
Кинотай,kinotai,კინოიან,kinoian
Тычиев,tichiev,თაღიევ,taghiev
Шепаридзе,sheparidze,ნეფარიძე,neparidze
Вардаидзе,vardaidze,ვარდანიძე,vardanidze
Модобадзя,modobadzia,მოდებაძე,modebadze
Киядзе,kiiadze,კილაძე,kiladze
Ухавребов,ukhavrebov,ხარებოვი,kharebovi
Кахелошвили,kakheloshvili,კახელაშვილი,kakhelashvili
Паржеков,parzhekov,სარიბეკოვ,saribekov
Сефорян,seforian,სეროპიან,seropian
Поуферашвили,pouferashvili,გოგბერაშვილი,gogberashvili
Мебонин,mebonin,მებონია,mebonia
Курманидзе,kurmanidze,სურმანიძე,surmanidze
Владов,vladov,ვლასოვ,vlasov
Буздалин,buzdalin,ბუდარინ,budarin
Марбкарьян,marbkar'ian,მარკარიან,markarian
Гигилян,gigilian,გიგოლიან,gigolian
Богашвилли,bogashvilli,ბეგაშვილი,begashvili
Хашкадзе,khashkadze,შაშიკაძე,shashikadze
Резаков,rezakov,რეზაკოვა,rezakova
Тибабидзе,tibabidze,კიბაბიძე,kibabidze
Еланский,elanskii,ელანსკაია,elanskaia
Ванцадзе,vantsadze,ბანცაძე,bantsadze
Песоцкий,pesotskii,ვისოცკი,visotski
Гемезирдошвили,gemezirdoshvili,გამეზარდაშვილი,gamezardashvili
Кукурян,kukurian,კუკუიან,kukuian
Джюркава,dzhiurkava,ჟირკოვა,zhirkova
Губудешвили,gubudeshvili,გუბეშვილი,gubeshvili
Просолов,prosolov,პრასოლოვ,prasolov
Чхетиан,chkhetian,ჩხეტიანი,chkhetiani
Сеид,seid,საიდ,said
Митревелли,mitrevelli,მეტრეველი,metreveli
Сулакаури,sulakauri,სულაკაური,sulakauri
Хмалодзе,khmalodze,ხმალაძე,khmaladze
Парджинадзе,pardzhinadze,არძენაძე,ardzenadze
Патарлишвили,patarlishvili,პატარქლიშვილი,patarqlishvili
Годердзшивили,goderdzshivili,გოდერძიშვილი,goderdzishvili
Ломташвили,lomtashvili,ლომაშვილი,lomashvili
Паяниди,paianidi,პაიანიდი,paianidi
Килосуньян,kilosun'ian,კილასონია,kilasonia
Кундюков,kundiukov,სუნდუკოვ,sundukov
Джирквалишвили,dzhirkvalishvili,ძირკველიშვილი,dzirkvelishvili
Гослотаев,goslotaev,ბოლოთაევ,bolotaev
Халдбидзиров,khaldbidzirov,ხიდიროვ,khidirov
Колонтиев,kolontiev,ბოლოთაევ,bolotaev
Рамуз-Мамуд,ramuz-mamud,რაზმაძე,razmadze
Цацнашвили,tsatsnashvili,ცაციაშვილი,tsatsiashvili
Мениралишвили,meniralishvili,მტირალიშვილი,mtiralishvili
Куранов,kuranov,კურანოვ,kuranov
Босарья,bosar'ia,ბასარია,basaria
Могабашвили,mogabashvili,გოგებაშვილი,gogebashvili
Ломтатзе,lomtatze,ლომთაძე,lomtadze
Кауридзе,kauridze,ხურიძე,khuridze
Тикоридзе,tikoridze,ციკორიძე,tsikoridze
Бызаладзе,bizaladze,ბუზალაძე,buzaladze
Каргузашвили,karguzashvili,კარკუზაშვილი,karkuzashvili
Олевский,olevskii,მაევსკი,maevski
Гатикуев,gatikuev,გათიკაევ,gatikaev
Цириашвили,tsiriashvili,ციგრიაშვილი,tsigriashvili
Ламазаатшвили,lamazaatshvili,ლამაზაშვილი,lamazashvili
Весовой,vesovoi,კესოვი,kesovi
Чермахадзе,chermakhadze,ჩომახიძე,chomakhidze
Жачковский,zhachkovskii,რაჩკოვსკი,rachkovski
Токунов,tokunov,ტოსუნოვ,tosunov
Тейфур,teifur,ტეილორ,teilor
Козумошвили,kozumoshvili,ხუროშვილი,khuroshvili
Ржамодзе,rzhamodze,რიჟამაძე,rizhamadze
Чечуашвили,chechuashvili,ხეჩუაშვილი,khechuashvili
Самкараули,samkarauli,სამხარაული,samkharauli
Костадзе,kostadze,კოშაძე,koshadze
Титунидзе,titunidze,ტიტანიძე,titanidze
Тадошвили,tadoshvili,თათოშვილი,tatoshvili
Тостян,tostian,ტოსნიან,tosnian
Мгамишвили,mgamishvili,რამიშვილი,ramishvili
Кардави,kardavi,ქარდავა,qardava
Цивидашвили,tsividashvili,წივილაშვილი,tsivilashvili
Самодамвили,samodamvili,სამადაშვილი,samadashvili
Эпельфильд,epel'fil'd,ეფენდიევი,ependievi
Квелисяне,kvelisiane,გველესიანი,gvelesiani
Тарновый,tarnovii,ბარნოვი,barnovi
Кистоуров,kistourov,კასტოროვა,kastorova
Карахапян,karakhapian,კარახანიან,karakhanian
Джирквалидзе,dzhirkvalidze,ძირკვაძე,dzirkvadze
Пергунов,pergunov,ვერგუნოვ,vergunov
Екимян,ekimian,ეკიმიან,ekimian
Мегелейшвили,megeleishvili,მეგენეიშვილი,megeneishvili
Алелешвили,aleleshvili,ალელიშვილი,alelishvili
Шулое,shuloe,შულგა,shulga
Ахания,akhaniia,ახალაია,akhalaia
Чагеенов,chageenov,ჩერნოვ,chernov
Гарпиненко,garpinenko,მარტინენკო,martinenko
Босикошвилли,bosikoshvilli,ბოსიკაშვილი,bosikashvili
Бечинов,bechinov,ბიჩინოვ,bichinov
Мелькинян,mel'kinian,მელკონიან,melkonian
Енашвилли,enashvilli,ბენაშვილი,benashvili
Микляев,mikliaev,მიკლიაევი,mikliaevi
Перкулиди,perkulidi,პერკულიდი,perkulidi
Кацлабухов,katslabukhov,კულაბუხოვა,kulabukhova
Коикадзе,koikadze,კიკაძე,kikadze
Вардалия,vardaliia,ვარდანია,vardania
Джоандава,dzhoandava,ძანძავა,dzandzava
Молодожаньц,molodozhan'ts,კოლოზიანც,koloziants
Пейкрешули,peikreshuli,ფეიქრიშვილი,peiqrishvili
Ишкава,ishkava,იშკოვა,ishkova
Черновян,chernovian,ჩერნოვა,chernova
Капондазе,kapondaze,კაპანაძე,kapanadze
Мыкацадзе,mikatsadze,მიქაცაძე,miqatsadze
Матрашвили,matrashvili,მათიაშვილი,matiashvili
Гиберяшвили,giberiashvili,ბერიაშვილი,beriashvili
Вардочкили,vardochkili,ვარდოშვილი,vardoshvili
Тохмазян,tokhmazian,ტახმაზიან,takhmazian
Мигрипишвили,migripishvili,მეგრელიშვილი,megrelishvili
Костанянц,kostaniants,კოსტანიანი,kostaniani
Годелия,godeliia,გადელია,gadelia
Чхетиане,chkhetiane,ჩხეტიანი,chkhetiani
Ирмашвили,irmashvili,ირმაშვილი,irmashvili
Диканосидзе,dikanosidze,დეკანოსიძე,dekanosidze
Табагири,tabagiri,თაბაგარი,tabagari
Коваидзе,kovaidze,კობაიძე,kobaidze
Панаташвили,panatashvili,პაატაშვილი,paatashvili
Целугошвили,tselugoshvili,ცუგოშვილი,tsugoshvili
Сукьян,suk'ian,სუკასიან,sukasian
Тариеладзе,tarieladze,ტარიელაძე,tarieladze
Чикиашвили,chikiashvili,ჩიტიაშვილი,chitiashvili
Кулунбеланшвили,kulunbelanshvili,ულუმბელაშვილი,ulumbelashvili
Анахин,anakhin,ანოხინ,anokhin
Камальяни,kamal'iani,კამალიანი,kamaliani
Абдилава,abdilava,აბდულაევა,abdulaeva
Дзимистраишвили,dzimistraishvili,ძიმისტარიშვილი,dzimistarishvili
Бибанишвили,bibanishvili,ბილანიშვილი,bilanishvili
Мешвицебадзе,meshvitsebadze,მშვიდობაძე,mshvidobadze
Джиндоев,dzhindoev,დჟინდოევი,dzhindoevi
Цодолишвили,tsodolishvili,წოდოლიშვილი,tsodolishvili
Горгичадзе,gorgichadze,გოგიჩაძე,gogichadze
Мапсурадзе,mapsuradze,მაისურაძე,maisuradze
Дуреков,durekov,ბურაკოვ,burakov
Хечекашвили,khechekashvili,ხეჩიკაშვილი,khechikashvili
Гадаладзе,gadaladze,გადაბაძე,gadabadze
Иджебия,idzhebiia,ძველაია,dzvelaia
Беджилашвили,bedzhilashvili,ბეჟიტაშვილი,bezhitashvili
Рабакадзе,rabakadze,ტაბატაძე,tabatadze
Мачетлидзе,machetlidze,მჭედლიძე,mtchedlidze
Плахут,plakhut,პლახუტა,plakhuta
Точиляшвили,tochiliashvili,ტოჩილაშვილი,tochilashvili
Залеев,zaleev,გალეევ,galeev
Ефтадьев,eftad'ev,ანთაძე,antadze
Цурцумья,tsurtsum'ia,წურწუმია,tsurtsumia
Абатия,abatiia,აბაშია,abashia
Фартанов,fartanov,ვართანოვ,vartanov
Выредов,viredov,ვირაბოვ,virabov
Аратульян,aratul'ian,არაქელიან,araqelian
Дзерашвили,dzerashvili,დიერაშვილი,dierashvili
Джалавания,dzhalavaniia,ჭალაკანია,tchalakania
Бедукидзе,bedukidze,ბედუკიძე,bedukidze
Светельчук,svetel'chuk,სვეტლიჩნი,svetlichni
Варатошвили,varatoshvili,ბარათაშვილი,baratashvili
Родзонидзе,rodzonidze,კოძინიძე,kodzinidze
Григорьяшвили,grigor'iashvili,გრიგორაშვილი,grigorashvili
Чергашвили,chergashvili,ჩარაშვილი,charashvili
Задичян,zadichian,ბადიშიან,badishian
Величев,velichev,ველიევ,veliev
Пикин,pikin,პივკინ,pivkin
Сербелашвили,serbelashvili,შერგელაშვილი,shergelashvili
Радибашвили,radibashvili,ნადირაშვილი,nadirashvili
Ирмасашвили,irmasashvili,პირმისაშვილი,pirmisashvili
Койдзе,koidze,კოიძე,koidze
Лесников,lesnikov,ლესნიკოვა,lesnikova
Тотеишвили,toteishvili,თათეიშვილი,tateishvili
Былин,bilin,ბილინ,bilin
Корахашвили,korakhashvili,კორახაშვილი,korakhashvili
Акбер,akber,აკერ,aker
Долобешко,dolobeshko,ოლეშკო,oleshko
Сахварелидзе,sakhvarelidze,საყვარელიძე,sakhvarelidze
Багмет,bagmet,ბაგმეტ,bagmet
Шимашвили,shimashvili,სიმაშვილი,simashvili
Уржумиляшвили,urzhumiliashvili,ურჯუმელაშვილი,urjumelashvili
Цунашвили,tsunashvili,უცუნაშვილი,utsunashvili
Лавтян,lavtian,დავთიან,davtian
Антауридзе,antauridze,ანთაურიძე,antauridze
Педросун,pedrosun,პეტროსიან,petrosian
Накония,nakoniia,ჯაკონია,jakonia
Анджафаридзе,andzhafaridze,ანჯაფარიძე,anjaparidze
Жерун,zherun,ყურუა,khurua
Паруджан,parudzhan,პარიზიან,parizian
Щефияшвили,schefiiashvili,შეიზაშვილი,sheizashvili
Ротиан,rotian,რატიანი,ratiani
Носорев,nosorev,ნოსოევი,nosoevi
Щирт,schirt,შმიდტ,shmidt
Кешпшиян,keshpshiian,კეშიშიან,keshishian
Гумбирадзе,gumbiradze,გუმბერიძე,gumberidze
Саддат,saddat,საადატ,saadat
Бенденашвили,bendenashvili,ბედენაშვილი,bedenashvili
Даунжули,daunzhuli,დარძული,dardzuli
Битаришвили,bitarishvili,ბიტარიშვილი,bitarishvili
Шавкацашвили,shavkatsashvili,შავკაციშვილი,shavkatsishvili
Кецеян,ketseian,მეცოიან,metsoian
Джевазашвили,dzhevazashvili,რევაზაშვილი,revazashvili
Ушарошвили,usharoshvili,გუშარაშვილი,gusharashvili
Куприняшвили,kupriniashvili,კუპრიაშვილი,kupriashvili
Сармамедов,sarmamedov,სარმამედოვი,sarmamedovi
Истокин,istokin,ისტომინა,istomina
Горозашвили,gorozashvili,გოროზაშვილი,gorozashvili
Шаркевич,sharkevich,შალკევიჩი,shalkevichi
Кучанисьян,kuchanis'ian,ხანიკიან,khanikian
Бецуклашвили,betsuklashvili,ბეწუკლიშვილი,betsuklishvili
Мехеладзе,mekheladze,ხელაძე,kheladze
Джуэф,dzhuef,ჟუკ,zhuk
Мартов,martov,მარკოვ,markov
Тухов,tukhov,ტეხოვ,tekhov
Схаташвили,skhatashvili,ხათაშვილი,khatashvili
Тевелошвилли,teveloshvilli,ტეტელოშვილი,teteloshvili
Гамбалян,gambalian,გამბარიან,gambarian
Ашкиназе,ashkinaze,აჩკინაძე,achkinadze
Барадашвили,baradashvili,ბარათაშვილი,baratashvili
Каспишвили,kaspishvili,კასპიშვილი,kaspishvili
Георгибиане,georgibiane,გეორგობიანი,georgobiani
Алимханьян,alimkhan'ian,ალიხანიან,alikhanian
Джанджов,dzhandzhov,ძანძავა,dzandzava
Похило,pokhilo,პოხილო,pokhilo
Сацба,satsba,კაცბა,katsba
Хубалашвили,khubalashvili,ხაბალაშვილი,khabalashvili
Бувава,buvava,ბუავა,buava
Бастаногосшвилли,bastanogosshvilli,ბოსტანაშვილი,bostanashvili
Карачанян,karachanian,კარახანიან,karakhanian
Мустоев,mustoev,მუსტოევი,mustoevi
Зарянов,zarianov,ვართანოვ,vartanov
Слик,slik,ლიკ,lik
Сорокалетов,sorokaletov,სოროკოლეტოვი,sorokoletovi
Джижилава,dzhizhilava,ჟიჟიბაია,zhizhibaia
Мушкудьянов,mushkud'ianov,მუშკუდიანი,mushkudiani
Балакирев,balakirev,ბალაკირევა,balakireva
Цехавидзе,tsekhavidze,ცხადაძე,tskhadadze
Макляк,makliak,მაკოიან,makoian
Шахгазян,shakhgazian,შახბაზიან,shakhbazian
Дивный,divnii,დივნიჩი,divnichi
Козалишвили,kozalishvili,გოზალიშვილი,gozalishvili
Бадимзьян,badimz'ian,ბადიშიან,badishian
Соятин,soiatin,სოიან,soian
Зализкашвили,zalizkashvili,ზალიკაშვილი,zalikashvili
Мамрикошвили,mamrikoshvili,მამრიკიშვილი,mamrikishvili
Метреволи,metrevoli,მეტრეველი,metreveli
Кузьмиди,kuz'midi,კუზმიდი,kuzmidi
Воростовский,vorostovskii,ვორობიოვსკი,vorobiovski
Кодляшвилли,kodliashvilli,კობლიაშვილი,kobliashvili
Велисьяне,velis'iane,მელიშიანი,melishiani
Федетилиани,fedetiliani,გედელიანი,gedeliani
Кочагошвили,kochagoshvili,ჩაგოშვილი,chagoshvili
Пицинашвили,pitsinashvili,ფაცინაშვილი,patsinashvili
Мовилян,movilian,მოსიკიან,mosikian
Бенадзе,benadze,ბერაძე,beradze
Кверсилов,kversilov,კვერსელავა,kverselava
Агаманашвили,agamanashvili,აღამანაშვილი,aghamanashvili
Салаков,salakov,სააკოვ,saakov
Когеяшвили,kogeiashvili,გოგიაშვილი,gogiashvili
Маманушвили,mamanushvili,მამანიშვილი,mamanishvili
Коршья,korsh'ia,კორშია,korshia
Мевланов,mevlanov,მოვლანოვ,movlanov
Замкурашвили,zamkurashvili,სამყურაშვილი,samkhurashvili
Цинолия,tsinoliia,ციკოლია,tsikolia
Твалабашвили,tvalabashvili,თვალიაშვილი,tvaliashvili
Мабиев,mabiev,ნაბიევ,nabiev
Чалуквадзе,chalukvadze,ჩალხაძე,chalkhadze
Хачадурян,khachadurian,ხაჩატურიან,khachaturian
Джандугашвили,dzhandugashvili,ჟადუგაშვილი,zhadugashvili
Гехвяшвили,gekhviashvili,რეხვიაშვილი,rekhviashvili
Куролян,kurolian,კუროიან,kuroian
Караллошвили,karalloshvili,თარალოშვილი,taraloshvili
Тонолян,tonolian,ტონოიან,tonoian
Пашелошвили,pasheloshvili,ფაშალიშვილი,pashalishvili
Гуча,gucha,გუჩუა,guchua
Тимаков,timakov,ტიმაკოვა,timakova
Иская,iskaia,კოკაია,kokaia
Марнилашвили,marnilashvili,მარილაშვილი,marilashvili
Джанибахчев,dzhanibakhchev,ჯანიბახჩევი,janibakhchevi
Атмажев,atmazhev,ალმაზოვ,almazov
Гзырян,gzirian,მზიკიან,mzikian
Цынцарадзе,tsintsaradze,ცინცაბაძე,tsintsabadze
Сапунков,sapunkov,სავენკოვ,savenkov
Гашлашвили,gashlashvili,ბასილაშვილი,basilashvili
Бикдорошвили,bikdoroshvili,მინდორაშვილი,mindorashvili
Арбелидзе,arbelidze,არობელიძე,arobelidze
Мезурышвили,mezurishvili,მეზვრიშვილი,mezvrishvili
Кацидадзе,katsidadze,კაციტაძე,katsitadze
Чонтурия,chonturiia,ჭანტურია,tchanturia
Архозашвили,arkhozashvili,არხოზაშვილი,arkhozashvili
Дибия,dibiia,დიბლია,diblia
Мтиувишвили,mtiuvishvili,მთიულიშვილი,mtiulishvili
Мшедишвилли,mshedishvilli,ჭედიშვილი,tchedishvili
Куртсила,kurtsila,კუცია,kutsia
Маглакедидзе,maglakedidze,მაღლაკელიძე,maghlakelidze
Чекнорошвили,cheknoroshvili,ჩეკურიშვილი,chekurishvili
Бежишвили,bezhishvili,ბეჟაშვილი,bezhashvili
Габитаури,gabitauri,გაბიდაური,gabidauri
Калиновский,kalinovskii,კალინოვსკაია,kalinovskaia
Кацваладзе,katsvaladze,ნაცვალაძე,natsvaladze
Вапданидзе,vapdanidze,ვარდანიძე,vardanidze
Голов,golov,გოლოვა,golova
Пурунджан,purundzhan,მარანდჟიან,marandzhian
Кварцехелия,kvartsekheliia,კვარცხელია,kvartskhelia
Епролидзе,eprolidze,ებრალიძე,ebralidze
Гашибадзе,gashibadze,ქაშიბაძე,qashibadze
Кубылипевили,kubilipevili,კუბლაშვილი,kublashvili
Калтян,kaltian,კალოიან,kaloian
Елукошвили,elukoshvili,ელოშვილი,eloshvili
Меджит,medzhit,მესხი,meskhi
Дзидзарц,dzidzarts,ძიძარია,dzidzaria
Бедня,bednia,ბენია,benia
Тосаев,tosaev,ქოსაევ,qosaev
Авсандзе,avsandze,აბსანძე,absandze
Курженидзе,kurzhenidze,კურტანიძე,kurtanidze
Кочашвили (Шиолашвили),kochashvili (shiolashvili),კოჩიშვილი-ჯაშიაშვილი,kochishvili-jashiashvili
Кокулашвили,kokulashvili,კოკილაშვილი,kokilashvili
Молошно,moloshno,მოლოდინი,molodini
Барпабашвили,barpabashvili,ბარათაშვილი,baratashvili
Чхарахалия,chkharakhaliia,ჩხარჩხალია,chkharchkhalia
Кутуладзе,kutuladze,კუტალაძე,kutaladze
Нияскандаров,niiaskandarov,ისკანდაროვ,iskandarov
Гремедашвили,gremedashvili,გრემელაშვილი,gremelashvili
Гадимов,gadimov,გადიმოვ,gadimov
Хакутишвили,khakutishvili,ხახუტიშვილი,khakhutishvili
Сукаев,sukaev,სიუკაევ,siukaev
Покирадзе,pokiradze,ფოფორაძე,poporadze
Васедов,vasedov,მამედოვ,mamedov
Надыя,nadiia,ნარსია,narsia
Либертьяни,libert'iani,ლიპარტიანი,lipartiani
Тертеруй,terterui,ტერტეროვი,terterovi
Хамерыка,khamerika,ხომერიკი,khomeriki
Эквар,ekvar,ეკავა,ekava
Кагалиев,kagaliev,მამალიევ,mamaliev
Джалаганиц,dzhalaganits,ძაგანია,dzagania
Микошадзе,mikoshadze,კოშაძე,koshadze
Данданен,dandanen,დანდანიან,dandanian
Давитинидзе,davitinidze,დავითინიძე,davitinidze
Абеашвили,abeashvili,აბუაშვილი,abuashvili
Квикватия,kvikvatiia,კვიკვინია,kvikvinia
Антекелиди,antekelidi,პანტელიდი,pantelidi
Цепура,tsepura,წიფურია,tsipuria
Перцхолава,pertskholava,ფერცხელავა,pertskhelava
Мазурешвили,mazureshvili,მაზურაშვილი,mazurashvili
Демсуян,demsuian,დემირიან,demirian
Мирахулава,mirakhulava,მირცხულავა,mirtskhulava
Бариненко,barinenko,ბარილენკო,barilenko
Параванко,paravanko,პარავიანი,paraviani
Годенадзе,godenadze,გოდელაძე,godeladze
Цымцба,tsimtsba,ციცბა,tsitsba
Монадыришвили,monadirishvili,მონადირიშვილი,monadirishvili
Давитура,davitura,დავითური,davituri
Нереклишвили,nereklishvili,ნარეკლიშვილი,nareklishvili
Чикашца,chikashtsa,ჩიკაშუა,chikashua
Мамачадзе,mamachadze,მამალაძე,mamaladze
