rus,en,matched,matchedEngName
Дочувов,dochuvov,კოჩოვ,kochov
Онищук,onischuk,ონიშჩუკ,onishchuk
Гуркинадзе,gurkinadze,გურგენაძე,gurgenadze
Урбицкий,urbitskii,ვერბიცკი,verbitski
Головка,golovka,გოლოვკო,golovko
Клачков,klachkov,კლაჩკოვა,klachkova
Давдян,davdian,დავდიან,davdian
Бегеашвилли,begeashvilli,ბეგიაშვილი,begiashvili
Челокава,chelokava,ჭოლოკავა,tcholokava
Хотбиа,khotbia,ყოლბაია,kholbaia
Назатырян,nazatirian,ნაზარიან,nazarian
Хределидзе,khredelidze,ხვედელიძე,khvedelidze
Цива,tsiva,ცივა,tsiva
Мулкю,mulkiu,მუკი,muki
Макарчиан,makarchian,მაკარიან,makarian
Чкарчкала,chkarchkala,ჩხარჩხალია,chkharchkhalia
Адакашвили,adakashvili,ადამაშვილი,adamashvili
Гоманидзе,gomanidze,ომანიძე,omanidze
Акулян,akulian,აკულიანი,akuliani
Пататури,pataturi,პატაშური,patashuri
Мазанов,mazanov,მაზანოვი,mazanovi
Шайштелишвили,shaishtelishvili,შაიშმელაშვილი,shaishmelashvili
Гупвалов,gupvalov,გუვალოვა,guvalova
Поченюк,pocheniuk,კაჩენიუკ,kacheniuk
Езикови,ezikovi,ეგიკოვი,egikovi
Мусаджба,musadzhba,ასაძბა,asadzba
Сидаманидзе,sidamanidze,სიდამონიძე,sidamonidze
Кубриков,kubrikov,კულიკოვ,kulikov
Абзевидзе,abzevidze,აბსერიძე,abseridze
Амбордамов,ambordamov,ამბარდანოვი,ambardanovi
Чужков,chuzhkov,ჩიჟიკოვ,chizhikov
Календжаридзе,kalendzharidze,კალანდაძე,kalandadze
Дигмелошвили,digmeloshvili,დიღმელაშვილი,dighmelashvili
Геретешвили,gereteshvili,გელეტაშვილი,geletashvili
Джанандзе,dzhanandze,მჟავანაძე,mzhavanadze
Паланов,palanov,ტალანოვ,talanov
Исукадзе,isukadze,ისაკაძე,isakadze
Бабугучян,babuguchian,ბაბუჩიანი,babuchiani
Машговели,mashgoveli,მაშოვი,mashovi
Паицхов,paitskhov,ფანცხავა,pantskhava
Шашвашвили,shashvashvili,შაშიაშვილი,shashiashvili
Дэрнэ,derne,დერე,dere
Джонджолава,dzhondzholava,ძანძავა,dzandzava
Зубарь,zubar',ზუბარი,zubari
Ремигоглы,remigogli,რემიზოვი,remizovi
Дчаигулашвили,dchaigulashvili,ჭიღლაშვილი,tchighlashvili
Кузголькин,kuzgol'kin,კუროჩკინ,kurochkin
Свободин,svobodin,სვობოდინა,svobodina
Мятников,miatnikov,მიასნიკოვი,miasnikovi
Музакнаров,muzaknarov,მუზაფაროვ,muzaparov
Дегтяров,degtiarov,დეგტიაროვი,degtiarovi
Гонашвилли,gonashvilli,გონაშვილი,gonashvili
Окруашвилли,okruashvilli,ოქრუაშვილი,oqruashvili
...ашвили,...ashvili,გელაშვილი,gelashvili
Орефьев,oref'ev,გრებნევ,grebnev
Никоришвили,nikorishvili,ნიკორიშვილი,nikorishvili
Чабукнани,chabuknani,ჭაბუკიანი,tchabukiani
Доброджгинидзе,dobrodzhginidze,დობორჯგინიძე,doborjginidze
Авженцев,avzhentsev,ბეჟენცევი,bezhentsevi
Чанкойтазе,chankoitaze,ჭანკოტაძე,tchankotadze
Джиранов,dzhiranov,შიანოვ,shianov
Полякадзе,poliakadze,ტოლიკაძე,tolikadze
Бараников,baranikov,ბარანიკოვ,baranikov
Гигияшвили,gigiiashvili,გიგიტაშვილი,gigitashvili
Шевлягин,shevliagin,შელიავინ,sheliavin
Брутьян,brut'ian,ბრუტიან,brutian
Аршонян,arshonian,არსენიან,arsenian
Лоновенко,lonovenko,კონონენკო,kononenko
Джамонашвили,dzhamonashvili,ძამანაშვილი,dzamanashvili
Мецхоршвили,metskhorshvili,მეცხორიშვილი,metskhorishvili
Онеяни,oneiani,ონეიანი,oneiani
Домонтович,domontovich,დომონცოვი,domontsovi
Цвилидзе,tsvilidze,წეველიძე,tsevelidze
Безматерных,bezmaternikh,ბეზმატერნიხ,bezmaternikh
Сикикашвили,sikikashvili,სიკიაშვილი,sikiashvili
Паталошвили,pataloshvili,ფათალიშვილი,patalishvili
Сгоников,sgonikov,აგანიკოვ,aganikov
Голдиашвили,goldiashvili,გელდიაშვილი,geldiashvili
Куркчешвили,kurkcheshvili,კუჭაშვილი,kutchashvili
Амирзадян,amirzadian,ამირზადიან,amirzadian
Керосалидзе,kerosalidze,კერესელიძე,kereselidze
Вахтанашвили,vakhtanashvili,ვახტანგაშვილი,vakhtangashvili
Бабинушвили,babinushvili,ბაბუნაშვილი,babunashvili
Кавитарадзе,kavitaradze,ქავთარაძე,qavtaradze
Кристалл,kristall,კრიშტალი,krishtali
Машвелашвили,mashvelashvili,მეშველაშვილი,meshvelashvili
Гавритишвили,gavritishvili,გვრიტიშვილი,gvritishvili
Кулеавили,kuleavili,ბულავინი,bulavini
Чантурио,chanturio,ჭანტურია,tchanturia
Ренис,renis,ბენია,benia
Кокчавели,kokchaveli,ყანჩაველი,khanchaveli
Авицбе,avitsbe,ციცბა,tsitsba
Брожниченко,brozhnichenko,მიროშნიჩენკო,miroshnichenko
Романчук,romanchuk,რომანჩუკი,romanchuki
Курлов,kurlov,კურტოვ,kurtov
Вибилашвили,vibilashvili,ბიბილაშვილი,bibilashvili
Балардашвили,balardashvili,ბალადაშვილი,baladashvili
Угрхелидзе,ugrkhelidze,უგრეხელიძე,ugrekhelidze
Камхуташвили,kamkhutashvili,სამყურაშვილი,samkhurashvili
Парцвелия,partsveliia,ფარცვანია,partsvania
Овчев,ovchev,ოვჩიევა,ovchieva
Муцба,mutsba,მუცბა,mutsba
Чичкарян,chichkarian,ჟიშკარიანი,zhishkariani
Путнарадзе,putnaradze,ფუტკარაძე,putkaradze
Бучугури,buchuguri,ბუჩუკური,buchukuri
Цфарадзе,tsfaradze,შარაძე,sharadze
Мамуношвили,mamunoshvili,მამულაშვილი,mamulashvili
Улумбедашвили,ulumbedashvili,ულუმბელაშვილი,ulumbelashvili
Шаоргиадзе,shaorgiadze,შაორშაძე,shaorshadze
Штифурко,shtifurko,შკურკო,shkurko
Карниев,karniev,კარგიევი,kargievi
Нарозашвилли,narozashvilli,ნაროზაშვილი,narozashvili
Татонашвилли,tatonashvilli,თათანაშვილი,tatanashvili
Коломичук,kolomichuk,კოლომიჩუკ,kolomichuk
Грабовецкий,grabovetskii,გრაბოვეცკაია,grabovetskaia
Маделашвили,madelashvili,მიდელაშვილი,midelashvili
Говилишвили,govilishvili,გოგილაშვილი,gogilashvili
Когльмазошвили,kogl'mazoshvili,ლამაზოშვილი,lamazoshvili
Чхыквадзе,chkhikvadze,ჩხიკვაძე,chkhikvadze
Сулихошвили,sulikhoshvili,სულიკაშვილი,sulikashvili
Шашуашвили,shashuashvili,შაშუაშვილი,shashuashvili
Абианидзе,abianidze,აბზიანიძე,abzianidze
Шуруджян,shurudzhian,სარდჟიან,sardzhian
Какибиридзе,kakibiridze,კახბერიძე,kakhberidze
Цоритов,tsoritov,ცარიტოვ,tsaritov
Заполека,zapoleka,ზაპოლსკი,zapolski
Чаброшвили,chabroshvili,ჩაბრაშვილი,chabrashvili
Ахмедошвили,akhmedoshvili,ახმოდიშვილი,akhmodishvili
Гостолюшвили,gostoliushvili,გოგოლიშვილი,gogolishvili
Галаневич,galanevich,გატაევიჩ,gataevich
Езиемвили,eziemvili,ეზიეშვილი,ezieshvili
Пуава,puava,ბუავა,buava
Байдамов,baidamov,ბაირამოვ,bairamov
Марихашвили,marikhashvili,მარიხაშვილი,marikhashvili
Винцадзе,vintsadze,გვინცაძე,gvintsadze
Накишашвили,nakishashvili,ნაყიშაშვილი,nakhishashvili
Шхумшиков,shkhumshikov,შიმშიროვ,shimshirov
Манандов,manandov,მადადოვ,madadov
Сесикелишвили,sesikelishvili,სესიკელაშვილი,sesikelashvili
Тванишвили,tvanishvili,ვანიშვილი,vanishvili
Калуев,kaluev,კალუევა,kalueva
Тимарчук,timarchuk,მარჩუკ,marchuk
Целколоманидзе,tselkolomanidze,ცალქალამანიძე,tsalqalamanidze
Кодымов,kodimov,კადიმოვ,kadimov
Углова,uglova,უგლოვა,uglova
Мгалоблишвали,mgaloblishvali,მგალობლიშვილი,mgaloblishvili
Кадзимидзе,kadzimidze,კასიმიძე,kasimidze
Морчалил,morchalil,მორჩაძე,morchadze
Гарибиянц,garibiiants,გარიბიანი,garibiani
Садигов,sadigov,სადიგოვ,sadigov
Сеинов,seinov,სოინოვ,soinov
Чуприянок,chupriianok,ჩუპრინი,chuprini
Ревязов,reviazov,რევაზოვი,revazovi
Бумня,bumnia,ბუკია,bukia
Вулкашвили,vulkashvili,ბულკაშვილი,bulkashvili
Зарташвили,zartashvili,ზაუტაშვილი,zautashvili
Немушкин,nemushkin,სემუშკინ,semushkin
Голосовский,golosovskii,კოლოსოვსკი,kolosovski
Вербитский,verbitskii,ვერბიცკი,verbitski
Могиев,mogiev,მოსიევ,mosiev
Бицкинашвилли,bitskinashvilli,ბიწკინაშვილი,bitskinashvili
Зануда,zanuda,ანუა,anua
Топчиев,topchiev,თოფჩიევი,topchievi
Ионатанов,ionatanov,იუნატანოვი,iunatanovi
Хуберашвили,khuberashvili,ხუბერაშვილი,khuberashvili
Вагагов,vagagov,ვაგანოვ,vaganov
Саганилидзе,saganilidze,საგანელიძე,saganelidze
Зебияуры,zebiiauri,ძებნიაური,dzebniauri
Букакидзе,bukakidze,შუკაკიძე,shukakidze
Лескашели,leskasheli,ლეშკაშელი,leshkasheli
Добероджинидзе,doberodzhinidze,დობორჯგინიძე,doborjginidze
Исиаки,isiaki,ისიანი,isiani
Чадупель,chadupel',ჩადუნელი,chaduneli
Тосуков,tosukov,ტოსუნოვ,tosunov
Думаров,dumarov,დუგაროვ,dugarov
Субзаханов,subzakhanov,მირზახანოვ,mirzakhanov
Кильтадзе,kil'tadze,კილაძე,kiladze
Ухавредов,ukhavredov,ხამედოვ,khamedov
Наметашвили,nametashvili,ნანეტაშვილი,nanetashvili
Тучуший,tuchushii,ტუღუში,tughushi
Бинами,binami,ბანარი,banari
Кашанян,kashanian,კაშანიან,kashanian
Сема,sema,სომა,soma
Анальян,anal'ian,ანანიან,ananian
Чежин,chezhin,ჩეჟია,chezhia
Осаткин,osatkin,ვიატკინ,viatkin
Габелишвили,gabelishvili,გაბელაშვილი,gabelashvili
Мыкыртчан,mikirtchan,მიკირტიჩიან,mikirtichian
Махарубин,makharubin,მახაური,makhauri
Барикьян,barik'ian,ბერიკიან,berikian
Джовахидзе,dzhovakhidze,ჩომახიძე,chomakhidze
Гигондзе,gigondze,გიგოიძე,gigoidze
Гахаря,gakharia,გახარია,gakharia
Каблов,kablov,კაბულოვ,kabulov
Лападиси,lapadisi,ლაპატინი,lapatini
Кирилова,kirilova,კირილოვა,kirilova
Будалян,budalian,ბადალიან,badalian
Абпотян,abpotian,აბლოთია,ablotia
Казазяк,kazaziak,კაზაზიან,kazazian
Ионин,ionin,იგონინ,igonin
Бакалашвили,bakalashvili,კაკალაშვილი,kakalashvili
Скипладзе,skipladze,კილაძე,kiladze
Трушевский,trushevskii,ტრუსკოვსკი,truskovski
Лебашидзе,lebashidze,აბაშიძე,abashidze
Жгонти,zhgonti,ღლონტი,ghlonti
Хлаладзе,khlaladze,ხმალაძე,khmaladze
Кабудов,kabudov,კაბულოვ,kabulov
Гогоберищвили,gogoberischvili,გოგობერიშვილი,gogoberishvili
Ходков,khodkov,ხოდკოვი,khodkovi
Кирюгян,kiriugian,კირუგიანი,kirugiani
Тригуб,trigub,ტრეგუბ,tregub
Бар,bar,ბარი,bari
Чкоруа,chkorua,ჩქოტუა,chqotua
Тапнашвили,tapnashvili,თაფლაშვილი,taplashvili
Георгиашвили,georgiashvili,გორგიაშვილი,gorgiashvili
Файзуллаев,faizullaev,აბდულლაევ,abdullaev
Прудко,prudko,გრუდკო,grudko
Джгерекая,dzhgerekaia,ჯგერენაია,jgerenaia
Кваталяни,kvataliani,კვანტალიანი,kvantaliani
Реджаб,redzhab,რეიზბა,reizba
Мобан Углы Шокмон,moban ugli shokmon,მანუშაკიან,manushakian
Мирионов,mirionov,მირონოვ,mironov
Тахтаматов,takhtamatov,კახრამანოვ,kakhramanov
Кавжерадзе,kavzheradze,კავჟარაძე,kavzharadze
Конделакишвили,kondelakishvili,კანდელაკიშვილი,kandelakishvili
Чахоев,chakhoev,ჩახოვ,chakhov
Шотаидзе,shotaidze,შოთაძე,shotadze
Дулидзе,dulidze,დოლიძე,dolidze
Лиднер,lidner,ლიბნერ,libner
Зангишвили,zangishvili,ბანგიშვილი,bangishvili
Джурцев,dzhurtsev,დზუტცევა,dzuttseva
Гурсков,gurskov,გურკო,gurko
Кутьян,kut'ian,კუცია,kutsia
Усилян,usilian,ასილიან,asilian
Тарлоян,tarloian,ტალოიან,taloian
Еркуналидзе,erkunalidze,მკურნალიძე,mkurnalidze
Тамедов,tamedov,მამედოვ,mamedov
Копарошвили,koparoshvili,კოკროშვილი,kokroshvili
Вуурман,vuurman,ფურმან,purman
Ацкарнашвили,atskarnashvili,აწკარუნაშვილი,atskarunashvili
Елерташвили,elertashvili,ელერდაშვილი,elerdashvili
Кукиавилидзе,kukiavilidze,კიკნაველიძე,kiknavelidze
Торумов,torumov,ორუჯოვ,orujov
Дарафенидзе,darafenidze,არსენიძე,arsenidze
Бигваво,bigvavo,ბიგვავა,bigvava
Шахмурудян,shakhmurudian,შახმურადიანი,shakhmuradiani
Злочевский,zlochevskii,ლიჩევსკი,lichevski
Меджитов,medzhitov,მედჟიდოვ,medzhidov
Гагрискелашвили,gagriskelashvili,გოგრისყელაშვილი,gogriskhelashvili
Колифсаев,kolifsaev,კოლიაევი,koliaevi
Миканья,mikan'ia,მალანია,malania
Поквиладзе,pokviladze,ჯოყილაძე,jokhiladze
Аргвеладзе,argveladze,არველაძე,arveladze
Церюрик,tseriurik,ცილიურიკ,tsiliurik
Гулочашвили,gulochashvili,გოჩაშვილი,gochashvili
Натупшвили,natupshvili,ნატროშვილი,natroshvili
Кабедашвили,kabedashvili,კაბერაშვილი,kaberashvili
Занчуришвили,zanchurishvili,მაჩურიშვილი,machurishvili
Беселишвили,beselishvili,ბესელაშვილი,beselashvili
Минсишвили,minsishvili,მიწიშვილი,mitsishvili
Мамагайшвили,mamagaishvili,მამაგეიშვილი,mamageishvili
Пуха,pukha,პუხ,pukh
Мянгел,miangel,მინდელი,mindeli
Побохидзе,pobokhidze,ბობოხიძე,bobokhidze
Оребалдзе,orebaldze,მოდებაძე,modebadze
Айдипян,aidipian,აიდინიან,aidinian
Сисоуридзе,sisouridze,სინაურიძე,sinauridze
Андриясова,andriiasova,ანდრიასოვა,andriasova
Читвертнов,chitvertnov,ჩეტვერტნოვა,chetvertnova
Шикилядзе,shikiliadze,შეკილაძე,shekiladze
Кукилашвили,kukilashvili,კიკილაშვილი,kikilashvili
Бунатов,bunatov,ბინათოვ,binatov
Видинашвили,vidinashvili,რიდინაშვილი,ridinashvili
Бакелашвили,bakelashvili,ბაქელაშვილი,baqelashvili
Чрмахидзе,chrmakhidze,ჩომახიძე,chomakhidze
Шади,shadi,შამი,shami
Мебурмунудов,meburmunudov,მებურნუთოვი,meburnutovi
Дрыжак,drizhak,დრიჟაკ,drizhak
Григоржовский,grigorzhovskii,გრიგორევსკი,grigorevski
Дзазания,dzazaniia,ძაგანია,dzagania
Гочев,gochev,გოჟევ,gozhev
Канаев,kanaev,კანაევ,kanaev
Цухараш,tsukharash,ცუკალას,tsukalas
Мусдбидзе,musdbidze,მუსერიძე,museridze
Жубулури,zhubuluri,ხუბულური,khubuluri
Чевчавадзе,chevchavadze,ჩეჩვაძე,chechvadze
Умрыхин,umrikhin,უმრიხინი,umrikhini
Маглокамидзе,maglokamidze,მაღლაკელიძე,maghlakelidze
Йорданашвили,iordanashvili,იორდანაშვილი,iordanashvili
Джикий,dzhikii,ჟუკი,zhuki
Канулория,kanuloriia,კაკულია,kakulia
Сапарады,saparadi,საფარიდი,saparidi
Девазе,devaze,დევაძე,devadze
Вейтершвили,veitershvili,ტერტერაშვილი,terterashvili
Мшвилдодзе,mshvildodze,მშვილდაძე,mshvildadze
Гвишнани,gvishnani,გვიშიანი,gvishiani
Грибов,gribov,გარიბოვ,garibov
Засев,zasev,რზაევ,rzaev
Кварицхеля,kvaritskhelia,კვარაცხელია,kvaratskhelia
Шубитиде,shubitide,შუბითიძე,shubitidze
Цоман,tsoman,ცომაია,tsomaia
Кузнеченко,kuznechenko,კუზმიჩენკო,kuzmichenko
Члигунашвили,chligunashvili,ჩიტუნაშვილი,chitunashvili
Пикорадже,pikoradzhe,ნიკოლაძე,nikoladze
Касерышвилли,kaserishvilli,კასრელიშვილი,kasrelishvili
Барцикян,bartsikian,ვარტიკიან,vartikian
Мацебашдзе,matsebashdze,მაცაბერიძე,matsaberidze
Нарепвишвили,narepvishvili,ნარეკლიშვილი,nareklishvili
Черепахов,cherepakhov,ჩერეპანოვა,cherepanova
Нариманизе,narimanize,ნარიმანიძე,narimanidze
Кевалошвили,kevaloshvili,კევალიშვილი,kevalishvili
Тодорая,todoraia,თოლორაია,toloraia
Гашца,gashtsa,კაშია,kashia
Маргунашвили,margunashvili,არგუნაშვილი,argunashvili
Карненко,karnenko,კარპენკო,karpenko
Бреус,breus,ბრეუს,breus
Меркулешвили,merkuleshvili,ვერულაშვილი,verulashvili
Павлинка,pavlinka,პავლენკო,pavlenko
Осландия,oslandiia,ასლანძია,aslandzia
Уертошвили,uertoshvili,უერთაშვილი,uertashvili
Клонтий,klontii,ღლონტი,ghlonti
Чернаев,chernaev,ჩერნიაევ,cherniaev
Хикава,khikava,კიკავა,kikava
Седракян,sedrakian,სედრაკიან,sedrakian
Чача,chacha,ჩაჩუა,chachua
Тевдородзо,tevdorodzo,თევდორაძე,tevdoradze
Арболадзе,arboladze,არბოლაძე,arboladze
Шемшурян,shemshurian,შმშურიან,shmshurian
Элитошвили,elitoshvili,ელიბოშვილი,eliboshvili
Попазян,popazian,პაპაზიან,papazian
Миндиляев,mindiliaev,მინდილიან,mindilian
Мухамедян,mukhamedian,მუხამედოვი,mukhamedovi
Гситашвили,gsitashvili,ესიტაშვილი,esitashvili
Челидзи,chelidzi,ჭელიძე,tchelidze
Попян,popian,სოფიან,sopian
Корчения,korcheniia,კორჩევაია,korchevaia
Дехнич,dekhnich,ვიხნიჩ,vikhnich
Геодокян,geodokian,გეოდაკიან,geodakian
Кикилия,kikiliia,კიკალია,kikalia
Эркадзе,erkadze,ერაძე,eradze
Айрабидзе,airabidze,არაბიძე,arabidze
Самхошвили,samkhoshvili,სამხთოშვილი,samkhtoshvili
Крозакашбили,krozakashbili,კოზანაშვილი,kozanashvili
Кевкишвилли,kevkishvilli,კევლიშვილი,kevlishvili
Тапсиев,tapsiev,თაღიევ,taghiev
Ханукашвили,khanukashvili,ხანუკაშვილი,khanukashvili
Умбулиев,umbuliev,გულიევ,guliev
Сливко,slivko,სლიპკო,slipko
Гелудашвили,geludashvili,გელუტაშვილი,gelutashvili
Цакадже,tsakadzhe,ცაკაძე,tsakadze
Церикаев,tserikaev,ცერეკაევი,tserekaevi
Церелашвили,tserelashvili,ცერექაშვილი,tsereqashvili
Расыхин,rasikhin,მალიხინ,malikhin
Согирашвили,sogirashvili,სოგორაშვილი,sogorashvili
Степашвили,stepashvili,სეფაშვილი,sepashvili
Герекашвили,gerekashvili,ბერეკაშვილი,berekashvili
Мехаидзе,mekhaidze,ჩხაიძე,chkhaidze
Теле,tele,თილე,tile
Дзикеладзе,dzikeladze,ძნელაძე,dzneladze
Потакалов,potakalov,ჩაკალოვ,chakalov
Черенова,cherenova,ჩერნოვა,chernova
Бендеров,benderov,პენდეროვ,penderov
Зайкидзе,zaikidze,პაიკიძე,paikidze
Абухбай,abukhbai,აბუხბაია,abukhbaia
Катошия,katoshiia,კალოშინა,kaloshina
Кноркадзе,knorkadze,კარკაძე,karkadze
Кобидшвилли,kobidshvilli,კობიაშვილი,kobiashvili
Обшиория,obshioriia,სიორდია,siordia
Надыров,nadirov,ნადიროვი,nadirovi
Макирдычан,makirdichan,მიკირტიჩიან,mikirtichian
Хачатарян,khachatarian,ხაჩატრიან,khachatrian
Надфаня,nadfania,ნარმანია,narmania
Единашвили,edinashvili,ედილაშვილი,edilashvili
Титвиладзе,titviladze,ტიტვინიძე,titvinidze
Зиядалиев,ziiadaliev,ზიიადალიევი,ziiadalievi
Исманошвили,ismanoshvili,მანოშვილი,manoshvili
Кулави,kulavi,კულაევი,kulaevi
Ква[...],kva[...],კვატაია,kvataia
Чувалькьян,chuval'k'ian,ჯუვალაკიან,juvalakian
Гучлазов,guchlazov,გუჩმაზოვ,guchmazov
Тиммерман,timmerman,ციმმერმან,tsimmerman
Атиллов,atillov,აბილოვ,abilov
Даниэльян,daniel'ian,დანიელიან,danielian
Блодчук,blodchuk,ოსადჩუკ,osadchuk
Фарзашев,farzashev,კარტაშევ,kartashev
Елисошвили,elisoshvili,ელისაშვილი,elisashvili
Липанава,lipanava,ლიფონავა,liponava
Чадунел,chadunel,ჩადუნელი,chaduneli
Калабалашвили,kalabalashvili,ხაბალაშვილი,khabalashvili
Майсурази,maisurazi,მაისურაძე,maisuradze
Орачвелидзе,orachvelidze,ორაგველიძე,oragvelidze
Мадзвельян,madzvel'ian,მანველიან,manvelian
Чанчадзе,chanchadze,ჩანტლაძე,chantladze
Шацируля,shatsirulia,შეწირული,shetsiruli
Фетисов,fetisov,ფეტისოვა,petisova
Пидняшвили,pidniashvili,ნინიაშვილი,niniashvili
Амзоев,amzoev,ამზოევი,amzoevi
Беридзи,beridzi,ბერიძე,beridze
Суласвагидзе,sulasvagidze,სულაქველიძე,sulaqvelidze
Ирьяули,ir'iauli,ირიაული,iriauli
Сивожолозов,sivozholozov,სივოჟელეზოვა,sivozhelezova
Тымерман,timerman,ციმერმან,tsimerman
Кучис,kuchis,კუჩერ,kucher
Кашаталудзе,kashataludze,კაშავანიძე,kashavanidze
Гордовой,gordovoi,გოროვოი,gorovoi
Довыдадзе,dovidadze,დავითაძე,davitadze
Сибишвили,sibishvili,სიბაშვილი,sibashvili
Гущенко,guschenko,გუნჩენკო,gunchenko
Тевдарашвили,tevdarashvili,თევდორაშვილი,tevdorashvili
Биголов,bigolov,გიგოლოვ,gigolov
Гуледани,guledani,გულედანი,guledani
Пуцхрикидхе,putskhrikidkhe,ბუცხრიკიძე,butskhrikidze
Гвемелин,gvemelin,გუმელინ,gumelin
Баталашвили,batalashvili,ბადალაშვილი,badalashvili
Сауляк,sauliak,საულეაკ,sauleak
Цибираев,tsibiraev,ციბირაევა,tsibiraeva
Цкролошвили,tskroloshvili,წკრიალაშვილი,tskrialashvili
Качлашвили,kachlashvili,კაჩილაშვილი,kachilashvili
Бзышвили,bzishvili,ბზიშვილი,bzishvili
Сабахтаришвили,sabakhtarishvili,საბახტარიშვილი,sabakhtarishvili
Палухин,palukhin,პოლუხინ,polukhin
Кабая,kabaia,კარბაია,karbaia
Имам Али,imam ali,იმამკული,imamkuli
Катакчиев,katakchiev,კალაიჩიევი,kalaichievi
Башкаров,bashkarov,ასკაროვ,askarov
Диясамидзе,diiasamidze,დიასამიძე,diasamidze
Торосвян,torosvian,ტოროსიან,torosian
Барабарьян,barabar'ian,ბარბარიან,barbarian
Закахашвили,zakakhashvili,ბალახაშვილი,balakhashvili
Чикадеев,chikadeev,ჩიკაძე,chikadze
Саметошвили,sametoshvili,სამიტაშვილი,samitashvili
Матверян,matverian,მანველიან,manvelian
Парлагашвили,parlagashvili,პარლაგაშვილი,parlagashvili
Днавайшвили,dnavaishvili,ძავაშვილი,dzavashvili
Богодошвили,bogodoshvili,ბაღდოშვილი,baghdoshvili
Монавардишвили,monavardishvili,მონავარდიშვილი,monavardishvili
Мосеашвили,moseashvili,მოსეაშვილი,moseashvili
Момлаури,momlauri,მუმლაური,mumlauri
Карданашвили,kardanashvili,ვარდანაშვილი,vardanashvili
Кежелава,kezhelava,კეშელავა,keshelava
Сунаберидзе,sunaberidze,სულაბერიძე,sulaberidze
Курлюк,kurliuk,კარლიუკ,karliuk
Даржиманов,darzhimanov,არზუმანოვ,arzumanov
Жанкулашвили,zhankulashvili,შანყულაშვილი,shankhulashvili
Джимидзе,dzhimidze,ჟივიძე,zhividze
Картузия,kartuziia,კარტოზია,kartozia
Цункиридзе,tsunkiridze,ცუცკირიძე,tsutskiridze
Хамалдашвили,khamaldashvili,ხომალდაშვილი,khomaldashvili
Бардапашвили,bardapashvili,ბარდანაშვილი,bardanashvili
Кишналов,kishnalov,კიშნიაროვ,kishniarov
Вилосьян,vilos'ian,პილოსიან,pilosian
Бораношвили,boranoshvili,ბორაშვილი,borashvili
Сумороков,sumorokov,სუხორუკოვ,sukhorukov
Минаржан,minarzhan,მინასიან,minasian
Комисоньян,komison'ian,გამისონია,gamisonia
Гранштейн,granshtein,ვანშტეინ,vanshtein
Хасикуридзе,khasikuridze,ხოსიკურიძე,khosikuridze
Каношвили,kanoshvili,კანაშვილი,kanashvili
Пименаури,pimenauri,ფილაური,pilauri
Седипов,sedipov,სადიკოვ,sadikov
Печаян,pechaian,პაშაიან,pashaian
Форостян,forostian,ტოროსიან,torosian
Тудурадзе,tuduradze,თედორაძე,tedoradze
Вашетидзе,vashetidze,ვაშაკიძე,vashakidze
Карамьян,karam'ian,კარამიან,karamian
Тибуо,tibuo,ტიბუა,tibua
Церцуладзе,tsertsuladze,ცერცვაძე,tsertsvadze
Санакоева,sanakoeva,სანაკოევა,sanakoeva
Хупуа,khupua,ხუბუა,khubua
Броев,broev,ბროევ,broev
Гопринджашвили,goprindzhashvili,გაფრინდაშვილი,gaprindashvili
Толмазов,tolmazov,დოლმაზოვი,dolmazovi
Хуцишкили,khutsishkili,ხუციშვილი,khutsishvili
Калюк,kaliuk,გალიუკ,galiuk
Квасалид,kvasalid,გვასალია,gvasalia
Гапанов,gapanov,გასანოვ,gasanov
Килостия,kilostiia,კილასონია,kilasonia
Экнадосян,eknadosian,ეკნატოსიან,eknatosian
Садылян,sadilian,სადილიანი,sadiliani
Березенко,berezenko,ერემენკო,eremenko
Араб-огли,arab-ogli,არაბული,arabuli
Мекдисо,mekdiso,მახსო,makhso
Джантий,dzhantii,დჟანოვი,dzhanovi
Тхалаишвили,tkhalaishvili,თხილაიშვილი,tkhilaishvili
Нетбайлов,netbailov,ნედბაილო,nedbailo
Хахеашвили,khakheashvili,ხახიაშვილი,khakhiashvili
Камысенко,kamisenko,კამოილენკო,kamoilenko
Шонел,shonel,შონია,shonia
Чыхвари,chikhvari,ჩიხვარია,chikhvaria
Снеговой,snegovoi,სედოვი,sedovi
Урумбегашвили,urumbegashvili,ურუმბეგაშვილი,urumbegashvili
Кахабрышвили,kakhabrishvili,კახაბრიშვილი,kakhabrishvili
Димцадзе,dimtsadze,ბიწაძე,bitsadze
Назирашвили,nazirashvili,ნადირაშვილი,nadirashvili
Согоидак,sogoidak,სოგოიან,sogoian
Пачкуа,pachkua,ფოჩხუა,pochkhua
Али-Магомедов,ali-magomedov,ალიმამედოვი,alimamedovi
Полозков,polozkov,პოლიაკოვ,poliakov
Говорелочке,govorelochke,გოგორელიანი,gogoreliani
Кодзуеви,kodzuevi,კოძოევი,kodzoevi
Пузиладзе,puziladze,ბუზალაძე,buzaladze
Гуджабилзе,gudzhabilze,გუჯაბიძე,gujabidze
Квачения,kvacheniia,კაჩუნინა,kachunina
Лопачишвилли,lopachishvilli,ლაფაჩიშვილი,lapachishvili
Цековребов,tsekovrebov,ცხოვრებოვ,tskhovrebov
Огокисьян,ogokis'ian,ოგანისიან,oganisian
Вахтангян,vakhtangian,ვახტანგიანი,vakhtangiani
